deces_annee,sexe,age,deces_dep,n
2018,2,90,21,119
2018,2,90,22,181
2018,2,90,23,54
2018,2,90,24,130
2018,2,90,25,116
2018,2,90,26,111
2018,2,90,27,99
2018,2,90,28,85
2018,2,90,29,278
2018,2,90,2A,39
2018,2,90,2B,39
2018,2,90,30,183
2018,2,90,31,221
2018,2,90,32,55
2018,2,90,33,360
2018,2,90,34,246
2018,2,90,35,221
2018,2,90,36,79
2018,2,90,37,129
2018,2,90,38,221
2018,2,90,39,69
2018,2,90,40,90
2018,2,90,41,103
2018,2,90,42,183
2018,2,90,43,68
2018,2,90,44,282
2018,2,90,45,147
2018,2,90,46,56
2018,2,90,47,104
2018,2,90,48,31
2018,2,90,49,182
2018,2,90,50,135
2018,2,90,51,125
2018,2,90,52,59
2018,2,90,53,77
2018,2,90,54,157
2018,2,90,55,65
2018,2,90,56,233
2018,2,90,57,211
2018,2,90,58,81
2018,2,90,59,564
2018,2,90,60,139
2018,2,90,61,89
2018,2,90,62,344
2018,2,90,63,151
2018,2,90,64,186
2018,2,90,65,74
2018,2,90,66,147
2018,2,90,67,248
2018,2,90,68,155
2018,2,90,69,339
2018,2,90,70,44
2018,2,90,71,190
2018,2,90,72,129
2018,2,90,73,103
2018,2,90,74,130
2018,2,90,75,270
2018,2,90,76,286
2018,2,90,77,217
2018,2,90,78,191
2018,2,90,79,94
2018,2,90,80,149
2018,2,90,81,124
2018,2,90,82,50
2018,2,90,83,291
2018,2,90,84,143
2018,2,90,85,141
2018,2,90,86,103
2018,2,90,87,129
2018,2,90,88,104
2018,2,90,89,86
2018,2,90,90,54
2018,2,90,91,202
2018,2,90,92,226
2018,2,90,93,169
2018,2,90,94,205
2018,2,90,95,170
2018,2,90,971,46
2018,2,90,972,62
2018,2,90,973,8
2018,2,90,974,81
2018,2,90,976,3
2018,2,90,NA,98
2018,2,91,,16
2018,2,91,01,117
2018,2,91,02,131
2018,2,91,03,116
2018,2,91,04,43
2018,2,91,05,38
2018,2,91,06,332
2018,2,91,07,86
2018,2,91,08,71
2018,2,91,09,33
2018,2,91,10,79
2018,2,91,11,111
2018,2,91,12,94
2018,2,91,13,451
2018,2,91,14,164
2018,2,91,15,61
2018,2,91,16,109
2018,2,91,17,177
2018,2,91,18,71
2018,2,91,19,86
2018,2,91,21,122
2018,2,91,22,193
2018,2,91,23,41
2018,2,91,24,132
2018,2,91,25,113
2018,2,91,26,105
2018,2,91,27,120
2018,2,91,28,85
2018,2,91,29,286
2018,2,91,2A,27
2018,2,91,2B,34
2018,2,91,30,172
2018,2,91,31,251
2018,2,91,32,67
2018,2,91,33,331
2018,2,91,34,253
2018,2,91,35,217
2018,2,91,36,70
2018,2,91,37,125
2018,2,91,38,237
2018,2,91,39,69
2018,2,91,40,106
2018,2,91,41,92
2018,2,91,42,229
2018,2,91,43,73
2018,2,91,44,299
2018,2,91,45,157
2018,2,91,46,59
2018,2,91,47,113
2018,2,91,48,18
2018,2,91,49,173
2018,2,91,50,164
2018,2,91,51,129
2018,2,91,52,49
2018,2,91,53,73
2018,2,91,54,162
2018,2,91,55,38
2018,2,91,56,204
2018,2,91,57,228
2018,2,91,58,71
2018,2,91,59,478
2018,2,91,60,147
2018,2,91,61,83
2018,2,91,62,353
2018,2,91,63,173
2018,2,91,64,200
2018,2,91,65,73
2018,2,91,66,140
2018,2,91,67,210
2018,2,91,68,167
2018,2,91,69,339
2018,2,91,70,52
2018,2,91,71,146
2018,2,91,72,128
2018,2,91,73,80
2018,2,91,74,153
2018,2,91,75,302
2018,2,91,76,291
2018,2,91,77,208
2018,2,91,78,190
2018,2,91,79,104
2018,2,91,80,136
2018,2,91,81,109
2018,2,91,82,65
2018,2,91,83,285
2018,2,91,84,144
2018,2,91,85,136
2018,2,91,86,113
2018,2,91,87,124
2018,2,91,88,109
2018,2,91,89,106
2018,2,91,90,33
2018,2,91,91,189
2018,2,91,92,252
2018,2,91,93,152
2018,2,91,94,190
2018,2,91,95,168
2018,2,91,971,53
2018,2,91,972,49
2018,2,91,973,5
2018,2,91,974,70
2018,2,91,976,1
2018,2,91,NA,99
2018,2,92,,12
2018,2,92,01,105
2018,2,92,02,143
2018,2,92,03,107
2018,2,92,04,52
2018,2,92,05,34
2018,2,92,06,306
2018,2,92,07,116
2018,2,92,08,64
2018,2,92,09,46
2018,2,92,10,73
2018,2,92,11,104
2018,2,92,12,84
2018,2,92,13,420
2018,2,92,14,171
2018,2,92,15,51
2018,2,92,16,108
2018,2,92,17,181
2018,2,92,18,95
2018,2,92,19,87
2018,2,92,21,125
2018,2,92,22,174
2018,2,92,23,49
2018,2,92,24,147
2018,2,92,25,96
2018,2,92,26,121
2018,2,92,27,140
2018,2,92,28,99
2018,2,92,29,279
2018,2,92,2A,42
2018,2,92,2B,38
2018,2,92,30,145
2018,2,92,31,261
2018,2,92,32,60
2018,2,92,33,338
2018,2,92,34,249
2018,2,92,35,229
2018,2,92,36,87
2018,2,92,37,138
2018,2,92,38,236
2018,2,92,39,76
2018,2,92,40,122
2018,2,92,41,85
2018,2,92,42,194
2018,2,92,43,70
2018,2,92,44,268
2018,2,92,45,149
2018,2,92,46,66
2018,2,92,47,101
2018,2,92,48,19
2018,2,92,49,192
2018,2,92,50,145
2018,2,92,51,124
2018,2,92,52,46
2018,2,92,53,65
2018,2,92,54,148
2018,2,92,55,54
2018,2,92,56,194
2018,2,92,57,216
2018,2,92,58,83
2018,2,92,59,492
2018,2,92,60,132
2018,2,92,61,108
2018,2,92,62,314
2018,2,92,63,183
2018,2,92,64,195
2018,2,92,65,93
2018,2,92,66,141
2018,2,92,67,227
2018,2,92,68,170
2018,2,92,69,307
2018,2,92,70,54
2018,2,92,71,165
2018,2,92,72,142
2018,2,92,73,101
2018,2,92,74,131
2018,2,92,75,232
2018,2,92,76,308
2018,2,92,77,175
2018,2,92,78,200
2018,2,92,79,103
2018,2,92,80,112
2018,2,92,81,133
2018,2,92,82,61
2018,2,92,83,284
2018,2,92,84,139
2018,2,92,85,177
2018,2,92,86,114
2018,2,92,87,100
2018,2,92,88,130
2018,2,92,89,111
2018,2,92,90,46
2018,2,92,91,187
2018,2,92,92,229
2018,2,92,93,166
2018,2,92,94,178
2018,2,92,95,147
2018,2,92,971,37
2018,2,92,972,52
2018,2,92,973,4
2018,2,92,974,66
2018,2,92,976,2
2018,2,92,NA,97
2018,2,93,,13
2018,2,93,01,143
2018,2,93,02,110
2018,2,93,03,102
2018,2,93,04,41
2018,2,93,05,42
2018,2,93,06,309
2018,2,93,07,109
2018,2,93,08,60
2018,2,93,09,53
2018,2,93,10,61
2018,2,93,11,109
2018,2,93,12,79
2018,2,93,13,422
2018,2,93,14,158
2018,2,93,15,36
2018,2,93,16,125
2018,2,93,17,175
2018,2,93,18,85
2018,2,93,19,88
2018,2,93,21,133
2018,2,93,22,175
2018,2,93,23,52
2018,2,93,24,160
2018,2,93,25,75
2018,2,93,26,122
2018,2,93,27,100
2018,2,93,28,106
2018,2,93,29,270
2018,2,93,2A,35
2018,2,93,2B,23
2018,2,93,30,176
2018,2,93,31,248
2018,2,93,32,69
2018,2,93,33,333
2018,2,93,34,250
2018,2,93,35,209
2018,2,93,36,61
2018,2,93,37,130
2018,2,93,38,212
2018,2,93,39,68
2018,2,93,40,94
2018,2,93,41,99
2018,2,93,42,183
2018,2,93,43,59
2018,2,93,44,267
2018,2,93,45,167
2018,2,93,46,57
2018,2,93,47,84
2018,2,93,48,25
2018,2,93,49,189
2018,2,93,50,141
2018,2,93,51,116
2018,2,93,52,39
2018,2,93,53,60
2018,2,93,54,155
2018,2,93,55,55
2018,2,93,56,223
2018,2,93,57,219
2018,2,93,58,61
2018,2,93,59,460
2018,2,93,60,138
2018,2,93,61,84
2018,2,93,62,321
2018,2,93,63,146
2018,2,93,64,174
2018,2,93,65,68
2018,2,93,66,123
2018,2,93,67,201
2018,2,93,68,156
2018,2,93,69,332
2018,2,93,70,56
2018,2,93,71,162
2018,2,93,72,144
2018,2,93,73,99
2018,2,93,74,141
2018,2,93,75,305
2018,2,93,76,284
2018,2,93,77,188
2018,2,93,78,208
2018,2,93,79,90
2018,2,93,80,133
2018,2,93,81,113
2018,2,93,82,67
2018,2,93,83,301
2018,2,93,84,126
2018,2,93,85,127
2018,2,93,86,99
2018,2,93,87,112
2018,2,93,88,101
2018,2,93,89,116
2018,2,93,90,35
2018,2,93,91,178
2018,2,93,92,209
2018,2,93,93,142
2018,2,93,94,162
2018,2,93,95,162
2018,2,93,971,47
2018,2,93,972,48
2018,2,93,973,8
2018,2,93,974,64
2018,2,93,976,1
2018,2,93,NA,89
2018,2,94,,15
2018,2,94,01,94
2018,2,94,02,99
2018,2,94,03,98
2018,2,94,04,51
2018,2,94,05,32
2018,2,94,06,281
2018,2,94,07,99
2018,2,94,08,54
2018,2,94,09,45
2018,2,94,10,68
2018,2,94,11,109
2018,2,94,12,102
2018,2,94,13,365
2018,2,94,14,142
2018,2,94,15,36
2018,2,94,16,88
2018,2,94,17,152
2018,2,94,18,73
2018,2,94,19,76
2018,2,94,21,120
2018,2,94,22,156
2018,2,94,23,39
2018,2,94,24,130
2018,2,94,25,104
2018,2,94,26,104
2018,2,94,27,77
2018,2,94,28,86
2018,2,94,29,270
2018,2,94,2A,23
2018,2,94,2B,35
2018,2,94,30,147
2018,2,94,31,217
2018,2,94,32,52
2018,2,94,33,354
2018,2,94,34,241
2018,2,94,35,228
2018,2,94,36,75
2018,2,94,37,140
2018,2,94,38,178
2018,2,94,39,65
2018,2,94,40,90
2018,2,94,41,92
2018,2,94,42,159
2018,2,94,43,65
2018,2,94,44,219
2018,2,94,45,122
2018,2,94,46,55
2018,2,94,47,102
2018,2,94,48,21
2018,2,94,49,161
2018,2,94,50,134
2018,2,94,51,103
2018,2,94,52,35
2018,2,94,53,56
2018,2,94,54,129
2018,2,94,55,43
2018,2,94,56,161
2018,2,94,57,194
2018,2,94,58,76
2018,2,94,59,398
2018,2,94,60,127
2018,2,94,61,85
2018,2,94,62,270
2018,2,94,63,134
2018,2,94,64,179
2018,2,94,65,85
2018,2,94,66,132
2018,2,94,67,194
2018,2,94,68,117
2018,2,94,69,304
2018,2,94,70,47
2018,2,94,71,132
2018,2,94,72,121
2018,2,94,73,84
2018,2,94,74,111
2018,2,94,75,257
2018,2,94,76,252
2018,2,94,77,182
2018,2,94,78,190
2018,2,94,79,89
2018,2,94,80,123
2018,2,94,81,111
2018,2,94,82,57
2018,2,94,83,275
2018,2,94,84,103
2018,2,94,85,140
2018,2,94,86,101
2018,2,94,87,101
2018,2,94,88,98
2018,2,94,89,94
2018,2,94,90,29
2018,2,94,91,168
2018,2,94,92,251
2018,2,94,93,134
2018,2,94,94,171
2018,2,94,95,152
2018,2,94,971,45
2018,2,94,972,41
2018,2,94,973,9
2018,2,94,974,46
2018,2,94,NA,74
2018,2,95,,15
2018,2,95,01,81
2018,2,95,02,94
2018,2,95,03,71
2018,2,95,04,47
2018,2,95,05,32
2018,2,95,06,256
2018,2,95,07,87
2018,2,95,08,38
2018,2,95,09,33
2018,2,95,10,67
2018,2,95,11,89
2018,2,95,12,72
2018,2,95,13,390
2018,2,95,14,145
2018,2,95,15,59
2018,2,95,16,72
2018,2,95,17,165
2018,2,95,18,55
2018,2,95,19,87
2018,2,95,21,129
2018,2,95,22,158
2018,2,95,23,38
2018,2,95,24,129
2018,2,95,25,94
2018,2,95,26,97
2018,2,95,27,95
2018,2,95,28,72
2018,2,95,29,232
2018,2,95,2A,26
2018,2,95,2B,24
2018,2,95,30,161
2018,2,95,31,221
2018,2,95,32,56
2018,2,95,33,328
2018,2,95,34,222
2018,2,95,35,202
2018,2,95,36,65
2018,2,95,37,95
2018,2,95,38,189
2018,2,95,39,53
2018,2,95,40,90
2018,2,95,41,81
2018,2,95,42,149
2018,2,95,43,44
2018,2,95,44,269
2018,2,95,45,117
2018,2,95,46,61
2018,2,95,47,86
2018,2,95,48,19
2018,2,95,49,161
2018,2,95,50,127
2018,2,95,51,108
2018,2,95,52,34
2018,2,95,53,87
2018,2,95,54,139
2018,2,95,55,41
2018,2,95,56,158
2018,2,95,57,149
2018,2,95,58,61
2018,2,95,59,370
2018,2,95,60,97
2018,2,95,61,67
2018,2,95,62,261
2018,2,95,63,128
2018,2,95,64,170
2018,2,95,65,55
2018,2,95,66,100
2018,2,95,67,186
2018,2,95,68,116
2018,2,95,69,277
2018,2,95,70,37
2018,2,95,71,133
2018,2,95,72,127
2018,2,95,73,77
2018,2,95,74,111
2018,2,95,75,265
2018,2,95,76,235
2018,2,95,77,145
2018,2,95,78,166
2018,2,95,79,86
2018,2,95,80,98
2018,2,95,81,110
2018,2,95,82,45
2018,2,95,83,239
2018,2,95,84,115
2018,2,95,85,165
2018,2,95,86,89
2018,2,95,87,97
2018,2,95,88,81
2018,2,95,89,90
2018,2,95,90,36
2018,2,95,91,114
2018,2,95,92,202
2018,2,95,93,117
2018,2,95,94,163
2018,2,95,95,131
2018,2,95,971,37
2018,2,95,972,37
2018,2,95,973,5
2018,2,95,974,55
2018,2,95,976,2
2018,2,95,NA,78
2018,2,96,,11
2018,2,96,01,107
2018,2,96,02,67
2018,2,96,03,86
2018,2,96,04,38
2018,2,96,05,29
2018,2,96,06,226
2018,2,96,07,77
2018,2,96,08,35
2018,2,96,09,39
2018,2,96,10,51
2018,2,96,11,72
2018,2,96,12,67
2018,2,96,13,306
2018,2,96,14,127
2018,2,96,15,35
2018,2,96,16,90
2018,2,96,17,153
2018,2,96,18,59
2018,2,96,19,60
2018,2,96,21,89
2018,2,96,22,121
2018,2,96,23,55
2018,2,96,24,88
2018,2,96,25,63
2018,2,96,26,83
2018,2,96,27,88
2018,2,96,28,67
2018,2,96,29,200
2018,2,96,2A,30
2018,2,96,2B,27
2018,2,96,30,146
2018,2,96,31,188
2018,2,96,32,52
2018,2,96,33,309
2018,2,96,34,195
2018,2,96,35,175
2018,2,96,36,52
2018,2,96,37,105
2018,2,96,38,171
2018,2,96,39,55
2018,2,96,40,87
2018,2,96,41,70
2018,2,96,42,138
2018,2,96,43,49
2018,2,96,44,212
2018,2,96,45,107
2018,2,96,46,46
2018,2,96,47,70
2018,2,96,48,8
2018,2,96,49,148
2018,2,96,50,96
2018,2,96,51,86
2018,2,96,52,39
2018,2,96,53,60
2018,2,96,54,117
2018,2,96,55,39
2018,2,96,56,148
2018,2,96,57,120
2018,2,96,58,55
2018,2,96,59,303
2018,2,96,60,92
2018,2,96,61,68
2018,2,96,62,202
2018,2,96,63,113
2018,2,96,64,139
2018,2,96,65,54
2018,2,96,66,96
2018,2,96,67,157
2018,2,96,68,98
2018,2,96,69,235
2018,2,96,70,32
2018,2,96,71,136
2018,2,96,72,101
2018,2,96,73,80
2018,2,96,74,103
2018,2,96,75,215
2018,2,96,76,205
2018,2,96,77,160
2018,2,96,78,132
2018,2,96,79,84
2018,2,96,80,101
2018,2,96,81,100
2018,2,96,82,54
2018,2,96,83,223
2018,2,96,84,106
2018,2,96,85,102
2018,2,96,86,87
2018,2,96,87,90
2018,2,96,88,83
2018,2,96,89,91
2018,2,96,90,30
2018,2,96,91,136
2018,2,96,92,229
2018,2,96,93,122
2018,2,96,94,151
2018,2,96,95,110
2018,2,96,971,26
2018,2,96,972,43
2018,2,96,973,2
2018,2,96,974,40
2018,2,96,976,3
2018,2,96,NA,59
2018,2,97,,7
2018,2,97,01,83
2018,2,97,02,79
2018,2,97,03,60
2018,2,97,04,30
2018,2,97,05,24
2018,2,97,06,212
2018,2,97,07,62
2018,2,97,08,47
2018,2,97,09,36
2018,2,97,10,54
2018,2,97,11,72
2018,2,97,12,59
2018,2,97,13,303
2018,2,97,14,109
2018,2,97,15,31
2018,2,97,16,76
2018,2,97,17,165
2018,2,97,18,52
2018,2,97,19,67
2018,2,97,21,90
2018,2,97,22,117
2018,2,97,23,28
2018,2,97,24,88
2018,2,97,25,55
2018,2,97,26,83
2018,2,97,27,54
2018,2,97,28,86
2018,2,97,29,157
2018,2,97,2A,15
2018,2,97,2B,28
2018,2,97,30,103
2018,2,97,31,160
2018,2,97,32,39
2018,2,97,33,247
2018,2,97,34,176
2018,2,97,35,139
2018,2,97,36,66
2018,2,97,37,101
2018,2,97,38,131
2018,2,97,39,42
2018,2,97,40,71
2018,2,97,41,67
2018,2,97,42,123
2018,2,97,43,48
2018,2,97,44,170
2018,2,97,45,94
2018,2,97,46,42
2018,2,97,47,70
2018,2,97,48,18
2018,2,97,49,144
2018,2,97,50,77
2018,2,97,51,62
2018,2,97,52,27
2018,2,97,53,59
2018,2,97,54,84
2018,2,97,55,19
2018,2,97,56,121
2018,2,97,57,108
2018,2,97,58,48
2018,2,97,59,275
2018,2,97,60,83
2018,2,97,61,63
2018,2,97,62,185
2018,2,97,63,105
2018,2,97,64,120
2018,2,97,65,46
2018,2,97,66,86
2018,2,97,67,121
2018,2,97,68,103
2018,2,97,69,201
2018,2,97,70,31
2018,2,97,71,103
2018,2,97,72,85
2018,2,97,73,69
2018,2,97,74,97
2018,2,97,75,212
2018,2,97,76,184
2018,2,97,77,130
2018,2,97,78,130
2018,2,97,79,55
2018,2,97,80,73
2018,2,97,81,89
2018,2,97,82,55
2018,2,97,83,214
2018,2,97,84,84
2018,2,97,85,95
2018,2,97,86,74
2018,2,97,87,63
2018,2,97,88,71
2018,2,97,89,70
2018,2,97,90,24
2018,2,97,91,124
2018,2,97,92,194
2018,2,97,93,74
2018,2,97,94,118
2018,2,97,95,93
2018,2,97,971,29
2018,2,97,972,36
2018,2,97,973,4
2018,2,97,974,41
2018,2,97,976,1
2018,2,97,NA,53
2018,2,98,,4
2018,2,98,01,70
2018,2,98,02,63
2018,2,98,03,67
2018,2,98,04,29
2018,2,98,05,16
2018,2,98,06,173
2018,2,98,07,49
2018,2,98,08,25
2018,2,98,09,28
2018,2,98,10,35
2018,2,98,11,49
2018,2,98,12,42
2018,2,98,13,238
2018,2,98,14,78
2018,2,98,15,26
2018,2,98,16,68
2018,2,98,17,126
2018,2,98,18,34
2018,2,98,19,44
2018,2,98,21,81
2018,2,98,22,97
2018,2,98,23,26
2018,2,98,24,85
2018,2,98,25,50
2018,2,98,26,55
2018,2,98,27,57
2018,2,98,28,51
2018,2,98,29,111
2018,2,98,2A,21
2018,2,98,2B,28
2018,2,98,30,88
2018,2,98,31,135
2018,2,98,32,22
2018,2,98,33,177
2018,2,98,34,132
2018,2,98,35,119
2018,2,98,36,32
2018,2,98,37,102
2018,2,98,38,108
2018,2,98,39,40
2018,2,98,40,64
2018,2,98,41,57
2018,2,98,42,101
2018,2,98,43,29
2018,2,98,44,148
2018,2,98,45,86
2018,2,98,46,26
2018,2,98,47,47
2018,2,98,48,14
2018,2,98,49,113
2018,2,98,50,71
2018,2,98,51,63
2018,2,98,52,28
2018,2,98,53,32
2018,2,98,54,55
2018,2,98,55,21
2018,2,98,56,104
2018,2,98,57,70
2018,2,98,58,36
2018,2,98,59,243
2018,2,98,60,67
2018,2,98,61,41
2018,2,98,62,132
2018,2,98,63,83
2018,2,98,64,116
2018,2,98,65,33
2018,2,98,66,72
2018,2,98,67,115
2018,2,98,68,65
2018,2,98,69,181
2018,2,98,70,24
2018,2,98,71,106
2018,2,98,72,77
2018,2,98,73,59
2018,2,98,74,66
2018,2,98,75,168
2018,2,98,76,154
2018,2,98,77,134
2018,2,98,78,120
2018,2,98,79,58
2018,2,98,80,47
2018,2,98,81,78
2018,2,98,82,43
2018,2,98,83,152
2018,2,98,84,74
2018,2,98,85,81
2018,2,98,86,62
2018,2,98,87,54
2018,2,98,88,47
2018,2,98,89,63
2018,2,98,90,15
2018,2,98,91,114
2018,2,98,92,156
2018,2,98,93,59
2018,2,98,94,107
2018,2,98,95,92
2018,2,98,971,20
2018,2,98,972,35
2018,2,98,973,2
2018,2,98,974,33
2018,2,98,NA,30
2018,2,99,,3
2018,2,99,01,21
2018,2,99,02,20
2018,2,99,03,21
2018,2,99,04,13
2018,2,99,05,13
2018,2,99,06,101
2018,2,99,07,22
2018,2,99,08,14
2018,2,99,09,16
2018,2,99,10,14
2018,2,99,11,30
2018,2,99,12,26
2018,2,99,13,127
2018,2,99,14,56
2018,2,99,15,12
2018,2,99,16,23
2018,2,99,17,33
2018,2,99,18,20
2018,2,99,19,15
2018,2,99,21,25
2018,2,99,22,44
2018,2,99,23,11
2018,2,99,24,43
2018,2,99,25,26
2018,2,99,26,33
2018,2,99,27,25
2018,2,99,28,28
2018,2,99,29,51
2018,2,99,2A,11
2018,2,99,2B,8
2018,2,99,30,58
2018,2,99,31,61
2018,2,99,32,20
2018,2,99,33,101
2018,2,99,34,85
2018,2,99,35,48
2018,2,99,36,17
2018,2,99,37,42
2018,2,99,38,65
2018,2,99,39,17
2018,2,99,40,19
2018,2,99,41,14
2018,2,99,42,60
2018,2,99,43,19
2018,2,99,44,69
2018,2,99,45,33
2018,2,99,46,18
2018,2,99,47,23
2018,2,99,48,3
2018,2,99,49,45
2018,2,99,50,32
2018,2,99,51,32
2018,2,99,52,9
2018,2,99,53,18
2018,2,99,54,43
2018,2,99,55,7
2018,2,99,56,56
2018,2,99,57,57
2018,2,99,58,15
2018,2,99,59,87
2018,2,99,60,28
2018,2,99,61,16
2018,2,99,62,58
2018,2,99,63,36
2018,2,99,64,52
2018,2,99,65,19
2018,2,99,66,33
2018,2,99,67,66
2018,2,99,68,41
2018,2,99,69,96
2018,2,99,70,14
2018,2,99,71,44
2018,2,99,72,40
2018,2,99,73,23
2018,2,99,74,37
2018,2,99,75,91
2018,2,99,76,66
2018,2,99,77,41
2018,2,99,78,57
2018,2,99,79,23
2018,2,99,80,31
2018,2,99,81,30
2018,2,99,82,10
2018,2,99,83,87
2018,2,99,84,28
2018,2,99,85,32
2018,2,99,86,31
2018,2,99,87,24
2018,2,99,88,20
2018,2,99,89,19
2018,2,99,90,8
2018,2,99,91,59
2018,2,99,92,64
2018,2,99,93,41
2018,2,99,94,60
2018,2,99,95,42
2018,2,99,971,23
2018,2,99,972,25
2018,2,99,973,4
2018,2,99,974,15
2018,2,99,NA,33
2018,2,100,,2
2018,2,100,01,24
2018,2,100,02,18
2018,2,100,03,21
2018,2,100,04,14
2018,2,100,05,12
2018,2,100,06,73
2018,2,100,07,23
2018,2,100,08,6
2018,2,100,09,8
2018,2,100,10,11
2018,2,100,11,17
2018,2,100,12,14
2018,2,100,13,82
2018,2,100,14,35
2018,2,100,15,10
2018,2,100,16,19
2018,2,100,17,40
2018,2,100,18,15
2018,2,100,19,12
2018,2,100,21,28
2018,2,100,22,33
2018,2,100,23,7
2018,2,100,24,23
2018,2,100,25,18
2018,2,100,26,17
2018,2,100,27,11
2018,2,100,28,11
2018,2,100,29,38
2018,2,100,2A,6
2018,2,100,2B,5
2018,2,100,30,24
2018,2,100,31,50
2018,2,100,32,9
2018,2,100,33,58
2018,2,100,34,39
2018,2,100,35,36
2018,2,100,36,15
2018,2,100,37,24
2018,2,100,38,35
2018,2,100,39,16
2018,2,100,40,23
2018,2,100,41,24
2018,2,100,42,33
2018,2,100,43,10
2018,2,100,44,50
2018,2,100,45,16
2018,2,100,46,11
2018,2,100,47,17
2018,2,100,48,6
2018,2,100,49,45
2018,2,100,50,14
2018,2,100,51,22
2018,2,100,52,9
2018,2,100,53,16
2018,2,100,54,21
2018,2,100,55,6
2018,2,100,56,38
2018,2,100,57,22
2018,2,100,58,13
2018,2,100,59,49
2018,2,100,60,19
2018,2,100,61,7
2018,2,100,62,42
2018,2,100,63,27
2018,2,100,64,29
2018,2,100,65,14
2018,2,100,66,24
2018,2,100,67,26
2018,2,100,68,18
2018,2,100,69,50
2018,2,100,70,5
2018,2,100,71,36
2018,2,100,72,23
2018,2,100,73,14
2018,2,100,74,21
2018,2,100,75,58
2018,2,100,76,45
2018,2,100,77,37
2018,2,100,78,42
2018,2,100,79,17
2018,2,100,80,28
2018,2,100,81,16
2018,2,100,82,13
2018,2,100,83,55
2018,2,100,84,21
2018,2,100,85,18
2018,2,100,86,21
2018,2,100,87,18
2018,2,100,88,13
2018,2,100,89,23
2018,2,100,90,8
2018,2,100,91,47
2018,2,100,92,45
2018,2,100,93,29
2018,2,100,94,43
2018,2,100,95,36
2018,2,100,971,25
2018,2,100,972,20
2018,2,100,974,19
2018,2,100,976,2
2018,2,100,NA,12
2018,2,101,01,11
2018,2,101,02,9
2018,2,101,03,14
2018,2,101,04,2
2018,2,101,05,2
2018,2,101,06,44
2018,2,101,07,10
2018,2,101,08,5
2018,2,101,09,4
2018,2,101,10,10
2018,2,101,11,7
2018,2,101,12,14
2018,2,101,13,59
2018,2,101,14,25
2018,2,101,15,5
2018,2,101,16,18
2018,2,101,17,21
2018,2,101,18,13
2018,2,101,19,8
2018,2,101,21,12
2018,2,101,22,16
2018,2,101,23,6
2018,2,101,24,11
2018,2,101,25,12
2018,2,101,26,10
2018,2,101,27,12
2018,2,101,28,16
2018,2,101,29,24
2018,2,101,2A,10
2018,2,101,2B,4
2018,2,101,30,21
2018,2,101,31,39
2018,2,101,32,12
2018,2,101,33,57
2018,2,101,34,36
2018,2,101,35,24
2018,2,101,36,14
2018,2,101,37,32
2018,2,101,38,28
2018,2,101,39,12
2018,2,101,40,16
2018,2,101,41,13
2018,2,101,42,32
2018,2,101,43,8
2018,2,101,44,27
2018,2,101,45,25
2018,2,101,46,4
2018,2,101,47,19
2018,2,101,48,2
2018,2,101,49,28
2018,2,101,50,14
2018,2,101,51,11
2018,2,101,52,5
2018,2,101,53,2
2018,2,101,54,13
2018,2,101,55,4
2018,2,101,56,14
2018,2,101,57,13
2018,2,101,58,13
2018,2,101,59,29
2018,2,101,60,10
2018,2,101,61,12
2018,2,101,62,32
2018,2,101,63,17
2018,2,101,64,32
2018,2,101,65,14
2018,2,101,66,8
2018,2,101,67,15
2018,2,101,68,20
2018,2,101,69,35
2018,2,101,70,2
2018,2,101,71,16
2018,2,101,72,14
2018,2,101,73,16
2018,2,101,74,14
2018,2,101,75,42
2018,2,101,76,27
2018,2,101,77,16
2018,2,101,78,27
2018,2,101,79,12
2018,2,101,80,7
2018,2,101,81,10
2018,2,101,82,6
2018,2,101,83,45
2018,2,101,84,14
2018,2,101,85,12
2018,2,101,86,15
2018,2,101,87,14
2018,2,101,88,13
2018,2,101,89,15
2018,2,101,90,2
2018,2,101,91,24
2018,2,101,92,36
2018,2,101,93,16
2018,2,101,94,21
2018,2,101,95,27
2018,2,101,971,11
2018,2,101,972,15
2018,2,101,973,2
2018,2,101,974,13
2018,2,101,NA,11
2018,2,102,01,7
2018,2,102,02,4
2018,2,102,03,7
2018,2,102,04,4
2018,2,102,05,3
2018,2,102,06,33
2018,2,102,07,7
2018,2,102,08,4
2018,2,102,09,5
2018,2,102,10,1
2018,2,102,11,12
2018,2,102,13,31
2018,2,102,14,14
2018,2,102,15,2
2018,2,102,16,8
2018,2,102,17,13
2018,2,102,18,6
2018,2,102,19,1
2018,2,102,21,7
2018,2,102,22,13
2018,2,102,23,5
2018,2,102,24,7
2018,2,102,25,11
2018,2,102,26,9
2018,2,102,27,10
2018,2,102,28,6
2018,2,102,29,18
2018,2,102,2A,3
2018,2,102,2B,3
2018,2,102,30,14
2018,2,102,31,21
2018,2,102,32,3
2018,2,102,33,23
2018,2,102,34,23
2018,2,102,35,7
2018,2,102,36,5
2018,2,102,37,19
2018,2,102,38,15
2018,2,102,39,3
2018,2,102,40,6
2018,2,102,41,2
2018,2,102,42,17
2018,2,102,43,3
2018,2,102,44,23
2018,2,102,45,8
2018,2,102,46,3
2018,2,102,47,9
2018,2,102,48,2
2018,2,102,49,12
2018,2,102,50,4
2018,2,102,51,7
2018,2,102,52,3
2018,2,102,53,3
2018,2,102,54,10
2018,2,102,55,5
2018,2,102,56,11
2018,2,102,57,12
2018,2,102,58,4
