id,annee,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,discriminant,Réglementaire,type d'évaluation,procédure de mesure,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude
1501,2017,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR33302,St Germain/Rhône,Rurale près des villes,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,14.0,14.054896467722587,µg-m3,96.0,98,94.0,R,1,46.072224,5.820833
1502,2017,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR33305,Bourg-en-Bresse,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,17.0,16.990543817111462,µg-m3,99.0,100,99.0,R,1,46.211665999999994,5.226389
1503,2017,LIG'AIR,FR24ZAG02,ZAG ORLEANS,FR34013,Gambetta,Urbaine,PM10,Trafic,3,Oui,mesures fixes,,Moy. annuelle,20.0,19.639291074933592,µg-m3,99.0,100,99.0,R,1,47.907083,1.901139
1504,2017,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34018,Montargis,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,19.0,18.678040865384762,µg-m3,95.0,100,95.0,R,1,47.997889,2.7195
1505,2017,LIG'AIR,FR24ZAG01,ZAG TOURS,FR34025,La Bruyère,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,17.0,16.635533527696765,µg-m3,98.0,100,98.0,R,1,47.419083,0.682944
1506,2017,LIG'AIR,FR24ZAG01,ZAG TOURS,FR34028,Pompidou,Urbaine,PM10,Trafic,3,Oui,mesures fixes,,Moy. annuelle,18.0,17.580429705745,µg-m3,98.0,100,98.0,R,1,47.394639,0.704861
1507,2017,LIG'AIR,FR24ZAG02,ZAG ORLEANS,FR34029,La_Source-CNRS,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,12.0,12.196737998843194,µg-m3,99.0,100,99.0,R,1,47.83775,1.944667
1508,2017,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34030,Bourges-Baffier,Urbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,16.0,16.251931993817642,µg-m3,97.0,99,96.0,R,1,47.075044,2.4071830000000003
1509,2017,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34032,Leblanc,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,14.0,13.8178269049859,µg-m3,97.0,100,97.0,R,1,47.082778000000005,2.405333
1510,2017,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34034,Vierzon,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,26.0,26.19959239130436,µg-m3,99.0,8,8.0,N,-1,47.222028,2.073
1511,2017,LIG'AIR,FR24ZAR01,ZAR CHARTRES-DREUX,FR34042,Lucé,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,17.0,17.370237820364732,µg-m3,99.0,100,99.0,R,1,48.439306,1.4687780000000001
1512,2017,LIG'AIR,FR24ZAR01,ZAR CHARTRES-DREUX,FR34046,Dreux Centre,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,16.0,16.236427961449348,µg-m3,94.0,100,94.0,R,1,48.729694,1.358472
1513,2017,LIG'AIR,FR24ZAR01,ZAR CHARTRES-DREUX,FR34047,Saint-Remy,Périurbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,20.0,20.262397590361548,µg-m3,95.0,99,95.0,R,1,48.760889,1.233639
1514,2017,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34051,Chateauroux Sud,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,14.0,14.057510086455293,µg-m3,99.0,100,99.0,R,1,46.798278,1.693139
1493,2017,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33201,LOVERCHY,Urbaine,PM10,Fond,6,Oui,mesures fixes,,Moy. annuelle,22.0,21.584273168477253,µg-m3,99.0,100,99.0,R,1,45.89528,6.118333
1491,2017,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR04,ZAR VALLEE-DE-LA-TARANTAISE,FR33121,Albertville,Urbaine,PM10,Fond,4,Oui,mesures fixes,,Moy. annuelle,17.0,17.400406220984625,µg-m3,99.0,100,98.0,R,1,45.675,6.389722
1516,2017,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR35002,ST JUNIEN - Fontaine,Urbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,15.0,14.510496916094453,µg-m3,98.0,100,98.0,R,1,45.89,0.9
1517,2017,ATMO NOUVELLE-AQUITAINE,FR75ZAR01,ZAR LIMOGES,FR35003,LIMOGES - Présidial,Urbaine,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,11.0,10.918588971827624,µg-m3,95.0,100,95.0,R,1,45.8311,1.256875
1470,2017,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31016,SAINT-CROUTS,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,17.0,16.758002309469113,µg-m3,99.0,100,99.0,R,1,43.47972,-1.488056
1543,2017,ATMO REUNION,FR04ZRE01,ZR LA REUNION,FR38024,RDT SAINT-LEU,Rurale près des villes,PM10,Trafic,1,Oui,estimation objective,,Moy. annuelle,18.0,18.18646757465947,µg-m3,91.0,100,91.0,R,1,-21.213212,55.30284399999999
1520,2017,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR35006,TULLE - Hugo,Urbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,11.0,10.965543892029038,µg-m3,99.0,100,99.0,R,1,45.26,1.76
1521,2017,ATMO NOUVELLE-AQUITAINE,FR75ZAR01,ZAR LIMOGES,FR35007,PALAIS S/ V.- Garros,Périurbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,11.0,11.457091980842378,µg-m3,93.0,100,93.0,R,1,45.869995,1.31
1522,2017,ATMO NOUVELLE-AQUITAINE,FR75ZAR01,ZAR LIMOGES,FR35010,LIMOGES - Aine,Urbaine,PM10,Trafic,E,Oui,mesures fixes,,Moy. annuelle,11.0,11.427186046511615,µg-m3,98.0,100,98.0,R,1,45.829953,1.254846
1523,2017,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR35019,SAILLAT - Ipaper,Périurbaine,PM10,Industrielle,A,Oui,mesures fixes,,Moy. annuelle,16.0,16.376182237600904,µg-m3,99.0,100,99.0,R,1,45.87583,0.823889
1524,2017,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR36001,Valence Périurb. Sud,Périurbaine,PM10,Fond,5,Oui,mesures indicatives,,Moy. annuelle,22.0,22.17171193935604,µg-m3,93.0,97,90.0,R,1,44.870243,4.876289
1525,2017,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR36002,Valence Urb. Centre,Urbaine,PM10,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,20.0,20.234262161848804,µg-m3,99.0,100,98.0,R,1,44.933514,4.8934809999999995
1526,2017,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR36003,Valence Trafic,Urbaine,PM10,Trafic,4,Oui,mesures indicatives,,Moy. annuelle,25.0,24.86389674681835,µg-m3,34.0,95,32.0,R,1,44.948941999999995,4.88975
1527,2017,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR36019,Romans-sur-Isère,Urbaine,PM10,Fond,4,Oui,mesures indicatives,,Moy. annuelle,19.0,18.747634564325786,µg-m3,96.0,98,95.0,R,1,45.0425,5.0443
1529,2017,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR36025,ANNONAY,Urbaine,PM10,Fond,1,Oui,mesures indicatives,,Moy. annuelle,20.0,20.21250000000005,µg-m3,93.0,2,2.0,N,-1,45.242825,4.672594999999999
1539,2017,ATMO REUNION,FR04ZAR01,ZAR SAINT-DENIS,FR38020,Plateau Caillou,Urbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,14.0,14.067406038200815,µg-m3,96.0,97,93.0,R,1,-21.009739,55.272675
1530,2017,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR36032,A7 Valence Est,Urbaine,PM10,Trafic,4,Oui,mesures indicatives,,Moy. annuelle,19.0,19.13132530120482,µg-m3,86.0,1,1.0,N,-1,44.9492,4.8901330000000005
1531,2017,GWAD'AIR,FR01ZAG01,ZAG POINTE-A-PITRE,FR37001,ST de Baie mahault,Périurbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,24.0,23.923207207207238,µg-m3,96.0,99,95.0,R,1,16.257308,-61.591725
1532,2017,GWAD'AIR,FR01ZAG01,ZAG POINTE-A-PITRE,FR37007,ST Vieux Bourg ABYMES,Périurbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,30.0,30.48106040622529,µg-m3,95.0,91,87.0,R,1,16.25066,-61.52779399999999
1533,2017,ATMO REUNION,FR04ZAR01,ZAR SAINT-DENIS,FR38001,LYC. LISLET GEOFFROY,Urbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,11.0,11.219960634479602,µg-m3,99.0,100,99.0,R,1,-20.889893,55.46884
1534,2017,ATMO REUNION,FR04ZAR01,ZAR SAINT-DENIS,FR38008,Ecole JOINVILLE,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,19.0,18.922392243896827,µg-m3,98.0,99,98.0,R,1,-20.884575,55.453906
1535,2017,ATMO REUNION,FR04ZAR02,ZAR VOLCAN,FR38011,Station Luther King,Urbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,25.0,25.1451849267272,µg-m3,98.0,100,98.0,R,1,-21.334406,55.45906
1536,2017,ATMO REUNION,FR04ZAR02,ZAR VOLCAN,FR38014,Ligne Paradis,Périurbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,13.0,13.27202502553622,µg-m3,90.0,99,89.0,R,1,-21.312895,55.474194
1537,2017,ATMO REUNION,FR04ZAR02,ZAR VOLCAN,FR38016,Station Bourg-Murat,Rurale régionale,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,7.0,7.294962808299647,µg-m3,97.0,90,87.0,R,1,-21.204815,55.58262
1538,2017,ATMO REUNION,FR04ZAR02,ZAR VOLCAN,FR38017,Grand Coude,Rurale régionale,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,11.0,11.080227113088274,µg-m3,99.0,99,98.0,R,1,-21.29433,55.627930000000006
1468,2017,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31013,BILLERE,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,14.0,14.227887981330511,µg-m3,98.0,100,98.0,R,1,43.310833,-0.391111
1518,2017,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR35004,BRIVE - Dalton,Urbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,18.0,17.633436902485684,µg-m3,96.0,100,96.0,R,1,45.158745,1.5372219999999999
1519,2017,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR35005,GUERET - Nicolas,Urbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,14.0,13.930832245043346,µg-m3,96.0,100,96.0,R,1,46.17,1.87
1528,2017,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR36021,Drôme Rurale Sud-SND,Rurale nationale,PM10,Fond,6,Oui,mesures fixes,,Moy. annuelle,8.0,8.456877969637224,µg-m3,99.0,100,99.0,R,1,44.569443,5.278972
1467,2017,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31007,BASSENS,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,17.0,17.170500532481967,µg/m3,96.0,100,96.0,R,1,44.900276,-0.514722
1541,2017,ATMO REUNION,FR04ZAR01,ZAR SAINT-DENIS,FR38022,Chaussée Royale,Urbaine,PM10,Trafic,,Oui,mesures fixes,,Moy. annuelle,17.0,16.512733416325734,µg-m3,95.0,67,64.0,N,-1,-20.998576999999997,55.28061999999999
1544,2017,MADININAIR,FR02ZAR01,ZAR FORT-DE-FRANCE,FR39008,Ville de Schoelcher,Urbaine,PM10,Fond,,Oui,mesures fixes,,Moy. annuelle,28.0,28.156398774449855,µg-m3,97.0,100,97.0,R,1,14.616389000000002,-61.100792000000006
1545,2017,MADININAIR,FR02ZAR01,ZAR FORT-DE-FRANCE,FR39009,Lamentin,Urbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,27.0,27.050675055708517,µg-m3,88.0,99,87.0,R,1,14.610653,-61.002586
1546,2017,MADININAIR,FR02ZAR01,ZAR FORT-DE-FRANCE,FR39011,Reneville,Urbaine,PM10,Trafic,C,Oui,mesures fixes,,Moy. annuelle,36.0,36.27836205812052,µg-m3,91.0,100,91.0,R,1,14.602253,-61.053642
1547,2017,MADININAIR,FR02ZRE01,ZR MARTINIQUE,FR39014,Sainte_Luce,Périurbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,28.0,27.990415007066602,µg-m3,89.0,99,89.0,R,1,14.468869,-60.927417000000005
1548,2017,MADININAIR,FR02ZAR01,ZAR FORT-DE-FRANCE,FR39016,Robert Bourg,Urbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,25.0,25.353853139595174,µg-m3,88.0,100,88.0,R,1,14.678025,-60.93905600000001
1549,2017,ATMO GUYANE,FR03ZRE01,ZR GUYANE,FR40006,Brady,Urbaine,PM10,Fond,,Oui,mesures fixes,,Moy. annuelle,19.0,18.862602680502683,µg-m3,80.0,99,79.0,N,-1,5.164248000000001,-52.64649
1540,2017,ATMO REUNION,FR04ZAR01,ZAR SAINT-DENIS,FR38021,Grand Fond,Périurbaine,PM10,Fond,,Oui,mesures fixes,,Moy. annuelle,16.0,15.678813166434836,µg-m3,98.0,100,98.0,R,1,-21.032139,55.232563
1551,2017,ATMO GUYANE,FR03ZAR01,ZAR ILE-DE-CAYENNE,FR40008,Caiena3,Urbaine,PM10,Fond,,Oui,mesures fixes,,Moy. annuelle,28.0,27.566358595192305,µg-m3,92.0,87,80.0,N,-1,4.937846700000001,-52.32093
1552,2017,QUALITAIR CORSE,FR94ZAR01,ZAR AJACCIO,FR41001,AJACCIO CANETTO,Urbaine,PM10,Fond,E,Oui,mesures fixes,,Moy. annuelle,19.0,19.44019410581125,µg-m3,96.0,100,96.0,R,1,41.924694,8.735694
1553,2017,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41002,BASTIA GIRAUD,Urbaine,PM10,Fond,C,Oui,mesures fixes,,Moy. annuelle,17.0,17.26597262837754,µg-m3,98.0,100,98.0,R,1,42.697917,9.446417
1550,2017,ATMO GUYANE,FR03ZAR01,ZAR ILE-DE-CAYENNE,FR40007,Kalou,Périurbaine,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,24.0,23.601198976155075,µg/m3,91.0,93,85.0,R,1,4.84816,-52.3238
1555,2017,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41004,BASTIA LA MARANA,Périurbaine,PM10,Industrielle,,Oui,mesures fixes,,Moy. annuelle,17.0,17.263778594287096,µg-m3,97.0,99,96.0,R,1,42.535833000000004,9.475972
1554,2017,QUALITAIR CORSE,FR94ZAR01,ZAR AJACCIO,FR41003,AJACCIO PIATANICCIA,Périurbaine,PM10,Industrielle,2,Oui,mesures fixes,,Moy. annuelle,23.0,22.90163746049982,µg-m3,84.0,95,79.0,N,-1,41.958028000000006,8.820278
1564,2017,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR01,ZAR BELFORT-MONTBELIARD,FR82020,Belfort Octroi,Urbaine,PM10,Trafic,3,Oui,mesures fixes,,Moy. annuelle,20.0,19.52868700878416,µg-m3,99.0,100,99.0,R,1,47.640667,6.859278
1563,2017,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR01,ZAR BELFORT-MONTBELIARD,FR82010,Montbéliard centre,Urbaine,PM10,Fond,4,Oui,mesures fixes,,Moy. annuelle,20.0,19.61831569259088,µg-m3,99.0,100,99.0,R,1,47.510307,6.794
1562,2017,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR03,ZAR BESANCON,FR82006,Besancon Prevoyance,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,16.0,15.786796410674697,µg-m3,98.0,100,98.0,R,1,47.2474,6.0154190000000005
1542,2017,ATMO REUNION,FR04ZAR02,ZAR VOLCAN,FR38023,BD BANKS,Urbaine,PM10,Trafic,,Oui,mesures fixes,,Moy. annuelle,19.0,18.571951219512158,µg-m3,86.0,100,86.0,R,1,-21.331703,55.478949
1560,2017,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41060,BASTIA FANGO,Urbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,15.0,14.67804878048782,µg-m3,99.0,8,8.0,N,-1,42.702833,9.446389
1559,2017,QUALITAIR CORSE,FR94ZAR01,ZAR AJACCIO,FR41059,AJACCIO ABBATUCCI,Urbaine,PM10,Trafic,2,Oui,mesures fixes,,Moy. annuelle,33.0,33.165807200929194,µg-m3,98.0,100,98.0,R,1,41.92575,8.738278
1558,2017,QUALITAIR CORSE,FR94ZRE01,ZR CORSE,FR41024,VENACO,Rurale régionale,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,9.0,8.789967205149974,µg-m3,94.0,100,94.0,R,1,42.236028000000005,9.190028
1557,2017,QUALITAIR CORSE,FR94ZAR01,ZAR AJACCIO,FR41022,AJACCIO DIAMANT,Urbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,27.0,26.84706193054268,µg-m3,93.0,93,86.0,R,1,41.918306,8.736778
1561,2017,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR03,ZAR BESANCON,FR82002,Besancon Victor Hugo,Urbaine,PM10,Trafic,2,Oui,mesures fixes,,Moy. annuelle,27.0,27.49641657334826,µg-m3,98.0,10,10.0,N,-1,47.234905,6.029472
1571,2018,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01005,Hayange,Périurbaine,PM10,Industrielle,A,Oui,mesures indicatives,,Moy. annuelle,14.0,14.413275326289591,µg-m3,92.0,100,92.0,R,1,49.324721999999994,6.0761080000000005
1572,2018,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01009,Gandrange,Périurbaine,PM10,Industrielle,,Oui,mesures fixes,,Moy. annuelle,17.0,16.975410526315795,µg-m3,98.0,28,27.0,N,-1,49.271392999999996,6.1325
1573,2018,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01011,Metz-Centre,Urbaine,PM10,Fond,C,Oui,mesures fixes,,Moy. annuelle,21.0,20.51204251883748,µg-m3,85.0,100,85.0,R,1,49.119442,6.180833
1574,2018,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01012,Metz-Borny,Urbaine,PM10,Fond,C,Oui,mesures fixes,,Moy. annuelle,19.0,19.320159243018644,µg-m3,99.0,100,99.0,R,1,49.110283,6.223336
1575,2018,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR01014,Pont-à-Mousson,Urbaine,PM10,Fond,,Oui,mesures indicatives,,Moy. annuelle,18.0,18.435451928612487,µg-m3,99.0,100,99.0,R,1,48.915,6.058336
1576,2018,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR01015,Blénod-lès-PAM,Urbaine,PM10,Industrielle,B,Oui,mesures indicatives,,Moy. annuelle,18.0,18.230394751985312,µg-m3,99.0,100,99.0,R,1,48.884724,6.051392
1577,2018,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR01016,Atton,Rurale près des villes,PM10,Industrielle,B,Oui,mesures fixes,,Moy. annuelle,18.0,17.651741521539808,µg-m3,100.0,100,100.0,R,1,48.886387,6.093611
1578,2018,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01019,Thionville-Piscine,Urbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,17.0,16.683131241084205,µg-m3,96.0,100,96.0,R,1,49.36861,6.160831
1579,2018,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01020,Thionville-Centre,Urbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,18.0,17.95310993803074,µg-m3,99.0,100,99.0,R,1,49.358337,6.156942
1590,2018,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR02029,Chateauneuf La Mede,Périurbaine,PM10,Industrielle,,Oui,mesures fixes,,Moy. annuelle,22.0,22.144700834879075,µg-m3,98.0,100,98.0,R,1,43.399546,5.113214
1591,2018,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR02041,SALON,Urbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,21.0,21.349124881739534,µg-m3,97.0,100,97.0,R,1,43.639002000000005,5.101097
1582,2018,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR01060,Malroy,Rurale près des villes,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,17.0,17.35133268718202,µg-m3,94.0,100,94.0,R,1,49.16885,6.212669
1583,2018,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01064,Metz- Pont Grilles,Urbaine,PM10,Trafic,3,Oui,mesures fixes,,Moy. annuelle,20.0,19.838486424032347,µg-m3,99.0,100,99.0,R,1,49.12508,6.1812190000000005
1584,2018,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR02008,Port de Bouc Leque,Urbaine,PM10,Industrielle,,Oui,mesures fixes,,Moy. annuelle,22.0,22.032787266177763,µg-m3,98.0,100,98.0,R,1,43.401952,4.981919
1585,2018,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR02009,Port Saint Louis,Périurbaine,PM10,Industrielle,,Oui,mesures fixes,,Moy. annuelle,20.0,20.16033861671484,µg-m3,96.0,99,95.0,R,1,43.39378,4.801024
1586,2018,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR02013,Fos Les Carabins,Périurbaine,PM10,Industrielle,,Oui,mesures fixes,,Moy. annuelle,18.0,17.61259249968687,µg-m3,94.0,96,91.0,R,1,43.458927,4.934572
1587,2018,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR02020,Rognac les Brets,Périurbaine,PM10,Industrielle,,Oui,mesures fixes,,Moy. annuelle,21.0,20.709269203829493,µg-m3,96.0,51,49.0,N,-1,43.510802000000005,5.220046
1588,2018,ATMO SUD,FR93ZRE01,ZR PROVENCE-ALPES-COTE D’AZUR,FR02022,Arles,Urbaine,PM10,Fond,,Oui,mesures fixes,,Moy. annuelle,22.0,22.050648195220703,µg-m3,92.0,98,90.0,R,1,43.675114,4.62921
1589,2018,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR02026,Miramas Centre Ville,Urbaine,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,20.0,19.645495608531693,µg-m3,91.0,100,91.0,R,1,43.584693,5.0064519999999995
1580,2018,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01022,St-Julien-lès-Metz,Urbaine,PM10,Industrielle,B,Oui,mesures fixes,,Moy. annuelle,13.0,13.43655811742337,µg-m3,96.0,100,96.0,R,1,49.131115,6.207225
1581,2018,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01059,HAYANGE-MARSPICH,Périurbaine,PM10,Industrielle,3,Oui,mesures indicatives,,Moy. annuelle,11.0,11.104489124936777,µg-m3,90.0,100,90.0,R,1,49.3374,6.08207
1592,2018,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR02043,Marignane,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,21.0,21.226795344876887,µg-m3,89.0,91,80.0,N,-1,43.4165306,5.222281
1607,2018,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04004,PARIS 18eme,Urbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,21.0,21.23171906999166,µg-m3,95.0,99,95.0,R,1,48.891666,2.3466669999999996
1594,2018,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03014,MARSEILLE ST LOUIS,Urbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,21.0,21.082967407609196,µg-m3,84.0,100,84.0,N,-1,43.348048,5.360119
1595,2018,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03021,AIX ROY RENE,Urbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,27.0,27.008716341688924,µg-m3,99.0,100,98.0,R,1,43.524075,5.448164
1596,2018,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03029,AIX CENTRE ECOLE ART,Urbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,20.0,20.04299835255337,µg-m3,97.0,100,97.0,R,1,43.530285,5.440912
1597,2018,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03030,GARDANNE,Périurbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,24.0,24.408855905998426,µg-m3,93.0,99,92.0,R,1,43.453584,5.466672
1598,2018,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03043,MARSEILLE 5 AVENUES,Urbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,20.0,19.75761541257648,µg-m3,94.0,100,94.0,R,1,43.305287,5.394716000000001
1599,2018,ATMO SUD,FR93ZRE01,ZR PROVENCE-ALPES-COTE D’AZUR,FR03067,BRIGNOLES,Périurbaine,PM10,Fond,0,Oui,mesures fixes,,Moy. annuelle,18.0,18.16718123968882,µg-m3,97.0,99,97.0,R,1,43.398731,6.075611
1600,2018,ATMO SUD,FR93ZAG03,ZAG TOULON,FR03068,TOULON FOCH,Urbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,26.0,25.701825581394786,µg-m3,99.0,99,98.0,R,1,43.126821,5.9216050000000005
1601,2018,ATMO SUD,FR93ZAG03,ZAG TOULON,FR03069,HYERES,Urbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,18.0,17.730487512007663,µg-m3,96.0,99,95.0,R,1,43.119737,6.131319
1602,2018,ATMO SUD,FR93ZAR01,ZAR FREJUS-DRAGUIGNAN,FR03070,ESTEREL,Périurbaine,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,19.0,19.246918662674965,µg-m3,92.0,100,92.0,R,1,43.437874,6.768389999999999
1603,2018,ATMO SUD,FR93ZAG03,ZAG TOULON,FR03071,TOULON CLARET,Urbaine,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,22.0,21.942525951556963,µg-m3,99.0,100,99.0,R,1,43.131113,5.9241839999999995
