,anne,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,discriminant,Réglementaire,type d'évaluation,procédure de mesure,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude
11,2013,AIRPARIF,FR04A01,ILE-DE-FRANCE-PARIS,FR04034,VITRY-SUR-SEINE,Urbaine,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,17.0,17.33715613155642,µg-m3,93.0,100,93.0,R,1,48.7758,2.3758
12,2013,AIRPARIF,FR04N20,ILE-DE-FRANCE-ZR,FR04048,Zone Rurale Nord,Rurale régionale,PM2.5,Fond,D,Oui,mesures fixes,,Moy. annuelle,16.0,16.487296416938108,µg-m3,95.0,7,7.0,N,-1,49.100277,2.343889
13,2013,AIRPARIF,FR04A01,ILE-DE-FRANCE-PARIS,FR04058,Auto A1 -Saint-Denis,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,30.0,29.84950354609941,µg-m3,97.0,100,97.0,R,1,48.925278000000006,2.356667
7,2013,ATMO SUD,FR03A03,PROVENCE-ALPES-COTE-D-AZUR-TOULON,FR03062,TOULON CHALUCET,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,13.0,13.441004672898146,µg-m3,98.0,100,98.0,R,1,43.127475,5.927086
33,2013,ATMO OCCITANIE,FR08N10,LANGUEDOC-ROUSSILLON-ZUR,FR08714,Perpignan Les Carmes,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,13.0,13.147096695821835,µg-m3,96.0,98,94.0,R,1,42.6955,2.90053
18,2013,AIRPARIF,FR04N20,ILE-DE-FRANCE-ZR,FR04328,Zone Rurale SE,Rurale régionale,PM2.5,Fond,D,Oui,mesures fixes,,Moy. annuelle,7.0,7.008333333333333,µg-m3,80.0,1,1.0,N,-1,48.3547,2.6453
34,2013,ATMO NOUVELLE-AQUITAINE,FR09N10,POITOU-CHARENTES-ZUR,FR09003,place de VERDUN,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,13.0,13.269913803283599,µg-m3,97.0,100,97.0,R,1,46.162556,-1.1536030000000002
64,2013,ATMO HAUTS DE FRANCE,FR18N20,PICARDIE-ZR,FR18089,Trafic Beauvais 1,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,17.0,16.56233105422268,µg-m3,88.0,82,72.0,N,-1,49.435932,2.084292
63,2013,ATMO HAUTS DE FRANCE,FR18N10,PICARDIE-ZUR,FR18053,St Pierre Amiens,Urbaine,PM2.5,Fond,0,Oui,mesures fixes,,Moy. annuelle,18.0,17.7961893629457,µg-m3,99.0,99,98.0,R,1,49.901666999999996,2.3045970000000002
62,2013,ATMO HAUTS DE FRANCE,FR18N10,PICARDIE-ZUR,FR18043,Faiencerie Creil,Urbaine,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,18.0,17.957068820055778,µg-m3,95.0,100,95.0,R,1,49.259552,2.474397
61,2013,ATMO HAUTS DE FRANCE,FR18N20,PICARDIE-ZR,FR18042,P. Roth St Quentin,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,17.0,16.733614153328322,µg-m3,97.0,98,95.0,R,1,49.851334,3.284
60,2013,ATMO GRAND EST,FR16A01,ALSACE-MULHOUSE,FR16066,Mulhouse Sud 2,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,13.0,13.365479177120912,µg-m3,91.0,100,91.0,R,1,47.737415000000006,7.309075
59,2013,ATMO GRAND EST,FR16A02,ALSACE-STRASBOURG,FR16038,Strasbourg Est,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,18.0,18.171243961353078,µg-m3,95.0,100,95.0,R,1,48.570374,7.766331
58,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR15A01,RHONE-ALPES-GRENOBLE,FR15043,Grenoble Les Frenes,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,16.0,16.394515429123366,µg-m3,95.0,100,95.0,R,1,45.1619,5.7356
57,2013,ATMO AUVERGNE-RHÔNE-ALPES,FR15A01,RHONE-ALPES-GRENOBLE,FR15039,Le Rondeau,Périurbaine,PM2.5,Trafic,4,Oui,mesures fixes,,Moy. annuelle,23.0,23.447244471008602,µg-m3,95.0,100,95.0,R,1,45.158363,5.703764
56,2013,ATMO GRAND EST,FR14N20,CHAMPAGNE-ARDENNE-ZR,FR14042,St DIZIER L. Michel,Urbaine,PM2.5,Fond,i,Oui,mesures fixes,,Moy. annuelle,15.0,14.834125719888304,µg-m3,93.0,100,93.0,R,1,48.645835999999996,4.966111
55,2013,ATMO GRAND EST,FR14N10,CHAMPAGNE-ARDENNE-ZUR,FR14033,STE SAVINE,Urbaine,PM2.5,Fond,i,Oui,mesures fixes,,Moy. annuelle,15.0,15.162418841503374,µg-m3,90.0,100,90.0,R,1,48.295002000000004,4.050278
54,2013,ATMO GRAND EST,FR14N10,CHAMPAGNE-ARDENNE-ZUR,FR14013,VENISE,Urbaine,PM2.5,Trafic,A,Oui,mesures fixes,,Moy. annuelle,13.0,13.088250750751689,µg-m3,94.0,97,91.0,R,1,49.2477,4.034142
53,2013,ATMO GRAND EST,FR14N10,CHAMPAGNE-ARDENNE-ZUR,FR14012,Jean d Aulan,Urbaine,PM2.5,Fond,G,Oui,mesures fixes,,Moy. annuelle,18.0,17.518392031305982,µg-m3,96.0,100,96.0,R,1,49.224167,4.020556
52,2013,ATMO GRAND EST,FR14N10,CHAMPAGNE-ARDENNE-ZUR,FR14011,DOUMER,Urbaine,PM2.5,Trafic,i,Oui,mesures fixes,,Moy. annuelle,9.0,9.06857142857143,µg-m3,73.0,1,0.0,N,-1,49.250732,4.023064
51,2013,ATMO GRAND EST,FR14N20,CHAMPAGNE-ARDENNE-ZR,FR14008,REVIN,Rurale nationale,PM2.5,Fond,i,Oui,mesures fixes,,Moy. annuelle,13.0,12.811016096580547,µg-m3,91.0,100,91.0,R,1,49.907779999999995,4.63
50,2013,ATMO OCCITANIE,FR12A01,MIDI-PYRENEES-TOULOUSE,FR12054,TRAFIC_TOULOUSE,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,14.0,13.551436613112385,µg/m3,98.0,100,97.0,R,1,43.643944,1.468244
65,2013,AIR BREIZH,FR19A01,BRETAGNE-RENNES,FR19002,Rennes Laennec,Urbaine,PM2.5,Trafic,Z,Oui,mesures fixes,,Moy. annuelle,10.0,10.11100231899066,µg-m3,89.0,100,89.0,R,1,48.10861,-1.66586
48,2013,ATMO OCCITANIE,FR12A01,MIDI-PYRENEES-TOULOUSE,FR12030,BERTHELOT,Urbaine,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,13.0,12.582349419232266,µg/m3,95.0,100,95.0,R,1,43.587344,1.4440030000000001
49,2013,ATMO OCCITANIE,FR12N20,MIDI-PYRENEES-ZR,FR12045,LOURDES PARADIS,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,10.0,9.751684159140805,µg/m3,98.0,95,94.0,R,1,43.094992,-0.052394
36,2013,ATMO NOUVELLE-AQUITAINE,FR09N10,POITOU-CHARENTES-ZUR,FR09019,Niort Ferry,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,12.0,12.240072771377628,µg-m3,94.0,100,94.0,R,1,46.329586,-0.45888900000000005
37,2013,ATMO NOUVELLE-AQUITAINE,FR09N10,POITOU-CHARENTES-ZUR,FR09103,Square Pablo Casals,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,13.0,13.24897144240186,µg-m3,94.0,100,94.0,R,1,45.647415,0.167167
38,2013,ATMO NOUVELLE-AQUITAINE,FR09N10,POITOU-CHARENTES-ZUR,FR09203,La Pallice3 LR,Périurbaine,PM2.5,Industrielle,C,Oui,mesures fixes,,Moy. annuelle,13.0,12.894350688211592,µg-m3,95.0,100,95.0,R,1,46.161609999999996,-1.211203
39,2013,ATMO NOUVELLE-AQUITAINE,FR09N10,POITOU-CHARENTES-ZUR,FR09404,Poitiers Centre  Augouard,Urbaine,PM2.5,Fond,C,Oui,mesures fixes,,Moy. annuelle,16.0,15.892119205298133,µg-m3,84.0,41,34.0,N,-1,46.583890000000004,0.345556
40,2013,ATMO HAUTS DE FRANCE,FR11N10,NORD-PAS-DE-CALAIS-ZUR,FR10004,Malo-les-Bains,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,16.0,16.245281285879027,µg-m3,99.0,100,99.0,R,1,51.04858,2.42004
41,2013,ATMO HAUTS DE FRANCE,FR11N10,NORD-PAS-DE-CALAIS-ZUR,FR10016,Calais Berthelot,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,14.0,14.055213208529398,µg-m3,88.0,100,88.0,R,1,50.94729,1.8430799999999998
35,2013,ATMO NOUVELLE-AQUITAINE,FR09N10,POITOU-CHARENTES-ZUR,FR09009,Place du Marche,Urbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,16.0,16.21028736386408,µg-m3,95.0,92,87.0,R,1,46.58305,0.344889
43,2013,ATMO HAUTS DE FRANCE,FR11N20,NORD-PAS-DE-CALAIS-ZR,FR10132,Campagne les B.,Rurale régionale,PM2.5,Fond,E,Oui,mesures fixes,,Moy. annuelle,15.0,15.18417186926296,µg-m3,95.0,98,93.0,R,1,50.610479999999995,1.99145
44,2013,ATMO HAUTS DE FRANCE,FR11A01,NORD-PAS-DE-CALAIS-LILLE,FR11025,Lille Fives,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,19.0,18.55847828659315,µg-m3,96.0,100,96.0,R,1,50.62805,3.0903099999999997
45,2013,ATMO HAUTS DE FRANCE,FR11A01,NORD-PAS-DE-CALAIS-LILLE,FR11034,Roubaix Serres,Urbaine,PM2.5,Trafic,B,Oui,mesures fixes,,Moy. annuelle,21.0,21.181402745229846,µg-m3,87.0,78,68.0,N,-1,50.706534999999995,3.18066
46,2013,ATMO OCCITANIE,FR12N20,MIDI-PYRENEES-ZR,FR12020,PEYRUSSE,Rurale nationale,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,9.0,9.077822319928256,µg/m3,89.0,100,88.0,R,1,43.6287,0.179069
47,2013,ATMO OCCITANIE,FR12A01,MIDI-PYRENEES-TOULOUSE,FR12021,MAZADES,Urbaine,PM2.5,Fond,C,Oui,mesures fixes,,Moy. annuelle,15.0,15.05838894743009,µg-m3,98.0,100,98.0,R,1,43.623606,1.438531
42,2013,ATMO HAUTS DE FRANCE,FR11N10,NORD-PAS-DE-CALAIS-ZUR,FR10029,Cappelle la Grande,Périurbaine,PM2.5,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,17.0,17.2114601717851,µg-m3,97.0,100,97.0,R,1,50.995940000000004,2.36627
224,2014,ATMO NORMANDIE,FR25A01,HAUTE-NORMANDIE-ROUEN,FR25036,Espace du Palais,Urbaine,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,13.0,12.689988385599092,µg-m3,98.0,100,98.0,R,1,49.442358,1.093789
225,2014,ATMO NORMANDIE,FR25A01,HAUTE-NORMANDIE-ROUEN,FR25037,Rouen Le Conquerant,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,13.0,13.355586722768694,µg-m3,98.0,100,98.0,R,1,49.441463,1.0826559999999998
226,2014,ATMO NORMANDIE,FR25A01,HAUTE-NORMANDIE-ROUEN,FR25048,Petit Quevilly,Urbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,14.0,13.674863652891547,µg-m3,94.0,100,94.0,R,1,49.42815,1.058025
227,2014,ATMO NORMANDIE,FR25N20,HAUTE-NORMANDIE-ZR,FR25051,Dieppe prox-auto,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,14.0,14.370090827684141,µg-m3,89.0,100,89.0,R,1,49.918007,1.073972
236,2014,ATMO GRAND EST,FR01N20,LORRAINE-ZR,FR30026,Luneville,Urbaine,PM2.5,Trafic,,Oui,mesures fixes,,Moy. annuelle,12.0,11.65845880260919,µg-m3,96.0,100,96.0,R,1,48.584824,6.4839
228,2014,ATMO BOURGOGNE-FRANCHE-COMTE,FR26N10,BOURGOGNE-ZUR,FR26005,Dijon Péjoces,Périurbaine,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,12.0,11.618938508301218,µg/m3,98.0,100,98.0,R,1,47.307368,5.065881
231,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR27008,A7 Nord-Isère,Périurbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,16.0,15.712449846590523,µg-m3,97.0,99,97.0,R,1,45.35327,4.8048470000000005
230,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR27004,Vienne Centre,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,14.0,13.847608695652212,µg-m3,96.0,5,5.0,N,-1,45.52597,4.875408
232,2014,ATMO HAUTS DE FRANCE,FR06A01,NORD-PAS-DE-CALAIS-DOUAI-BETHUNE-VALENCIENNES,FR28028,Bethune Stade,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,13.0,13.33402181480622,µg-m3,98.0,100,98.0,R,1,50.535385,2.6356919999999997
233,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR29A01,RHONE-ALPES-ST-ETIENNE,FR29424,SAINT ETIENNE SUD,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,10.0,9.917669041224695,µg-m3,98.0,100,98.0,R,1,45.42009,4.395422
234,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR29A01,RHONE-ALPES-ST-ETIENNE,FR29426,SAINT-CHAMOND,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,8.0,7.995534522510162,µg-m3,94.0,100,94.0,R,1,45.475327,4.515003
235,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR29A01,RHONE-ALPES-ST-ETIENNE,FR29428,ST ETIENNE ROND PT,Urbaine,PM2.5,Trafic,5,Oui,mesures fixes,,Moy. annuelle,11.0,11.490883590463744,µg-m3,98.0,100,98.0,R,1,45.422079,4.412831
223,2014,ATMO SUD,FR24A01,PROVENCE-ALPES-COTE-D-AZUR-NICE,FR24036,NICE ARSON,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,13.0,13.378871342881965,µg-m3,97.0,96,93.0,R,1,43.702075,7.286256
229,2014,ATMO BOURGOGNE-FRANCHE-COMTE,FR26N10,BOURGOGNE-ZUR,FR26043,Dijon-Transvaal,Urbaine,PM2.5,Trafic,B,Oui,mesures fixes,,Moy. annuelle,11.0,11.479489918547538,µg/m3,86.0,99,85.0,R,1,47.315459000000004,5.040202
222,2014,ATMO SUD,FR24A01,PROVENCE-ALPES-COTE-D-AZUR-NICE,FR24035,NICE PROMENADE,Urbaine,PM2.5,Trafic,2,Oui,mesures fixes,,Moy. annuelle,14.0,14.394632276054606,µg-m3,98.0,100,98.0,R,1,43.689291,7.242074000000001
214,2014,AIR PAYS DE LA LOIRE,FR23A01,PAYS DE LA LOIRE-NANTES,FR23110,LEON BLUM,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,10.0,9.705529382594367,µg-m3,93.0,99,92.0,R,1,47.26412,-2.249858
220,2014,AIR PAYS DE LA LOIRE,FR23A01,PAYS DE LA LOIRE-NANTES,FR23188,CIM BOUTEILLERIE,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,12.0,11.948564854064154,µg-m3,96.0,98,94.0,R,1,47.2225,-1.5375
237,2014,ATMO GRAND EST,FR01N20,LORRAINE-ZR,FR30033,Jonville en Woevre,Rurale nationale,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,15.0,15.025775335776384,µg-m3,93.0,100,93.0,R,1,49.06583,5.785556
206,2014,AIR BREIZH,FR19N10,BRETAGNE-ZUR,FR19032,Lorient B. Bissonnet,Urbaine,PM2.5,Fond,Z,Oui,mesures fixes,,Moy. annuelle,11.0,11.316304866413152,µg-m3,97.0,99,96.0,R,1,47.7425,-3.3950099999999996
207,2014,AIR BREIZH,FR19N20,BRETAGNE-ZR,FR19033,Vannes UTA,Urbaine,PM2.5,Fond,Z,Oui,mesures fixes,,Moy. annuelle,9.0,9.207778702162894,µg-m3,28.0,98,27.0,N,-1,47.648920000000004,-2.76399
208,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20013,A7 SUD LYONNAIS,Périurbaine,PM2.5,Trafic,4,Oui,mesures fixes,,Moy. annuelle,17.0,16.970899718838414,µg-m3,98.0,100,97.0,R,1,45.720024,4.818156
209,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20046,VAULX EN VELIN,Urbaine,PM2.5,Fond,5,Oui,mesures fixes,,Moy. annuelle,13.0,12.51909313439898,µg-m3,98.0,100,98.0,R,1,45.7789,4.9247
210,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20061,VILLEFRANCHE Village,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,13.0,12.502857483034733,µg-m3,96.0,100,96.0,R,1,45.986219,4.7196370000000005
221,2014,ATMO SUD,FR24A01,PROVENCE-ALPES-COTE-D-AZUR-NICE,FR24009,CANNES BROUSSAILLES,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,14.0,13.804677999752908,µg-m3,92.0,100,92.0,R,1,43.558389,7.0059190000000005
211,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20A01,RHONE-ALPES-LYON,FR20062,LYON Centre,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,14.0,14.179598308669119,µg-m3,97.0,100,97.0,R,1,45.757732,4.854214
213,2014,ATMO NORMANDIE,FR21N20,BASSE-NORMANDIE-ZR,FR21050,La Coulonche MERA,Rurale nationale,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,9.0,8.567763703090607,µg-m3,97.0,100,96.0,R,1,48.645,-0.458333
215,2014,AIR PAYS DE LA LOIRE,FR23N10,PAYS DE LA LOIRE-ZUR,FR23120,BEAUX ARTS,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,12.0,12.258198003128559,µg-m3,98.0,97,95.0,R,1,47.468513,-0.556053
216,2014,AIR PAYS DE LA LOIRE,FR23N20,PAYS DE LA LOIRE-ZR,FR23124,LA TARDIERE,Rurale nationale,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,10.0,9.581961124180523,µg-m3,95.0,97,92.0,R,1,46.656684999999996,-0.743681
217,2014,AIR PAYS DE LA LOIRE,FR23A01,PAYS DE LA LOIRE-NANTES,FR23140,VICTOR HUGO,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,14.0,13.554746685607073,µg-m3,98.0,98,96.0,R,1,47.204356,-1.552914
218,2014,AIR PAYS DE LA LOIRE,FR23N20,PAYS DE LA LOIRE-ZR,FR23177,SAINT-DENIS D'ANJOU,Rurale régionale,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,12.0,11.502679900745306,µg-m3,94.0,98,92.0,R,1,47.787729999999996,-0.44404399999999994
219,2014,AIR PAYS DE LA LOIRE,FR23N10,PAYS DE LA LOIRE-ZUR,FR23182,SOURCES,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,12.0,12.490321424304938,µg-m3,97.0,99,96.0,R,1,47.971066,0.22142199999999998
212,2014,ATMO NORMANDIE,FR21N10,BASSE-NORMANDIE-ZUR,FR21001,Caen Chemin-Vert,Urbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,11.0,10.891191226228928,µg-m3,98.0,100,98.0,R,1,49.19222,-0.391111
238,2014,ATMO GRAND EST,FR30A02,LORRAINE-NANCY,FR30034,Nancy-Charles III,Urbaine,PM2.5,Fond,C,Oui,mesures fixes,,Moy. annuelle,14.0,13.71551641505015,µg-m3,95.0,100,95.0,R,1,48.68817,6.190430999999999
271,2014,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N20,FRANCHE-COMTE-ZR,FR82050,Lons-le-Saunier CV,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,12.0,12.026850439883725,µg-m3,98.0,99,97.0,R,1,46.671307,5.556806
240,2014,ATMO NOUVELLE-AQUITAINE,FR31A01,AQUITAINE-BORDEAUX,FR31002,TALENCE,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,13.0,12.527114994935038,µg-m3,90.0,100,90.0,R,1,44.800556,-0.588056
205,2014,AIR BREIZH,FR19A01,BRETAGNE-RENNES,FR19017,Rennes Pays-Bas,Urbaine,PM2.5,Fond,Z,Oui,mesures fixes,,Moy. annuelle,11.0,10.985269629819973,µg-m3,91.0,98,89.0,R,1,48.08965,-1.6591099999999999
270,2014,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N10,FRANCHE-COMTE-ZUR,FR82010,Montbéliard centre,Urbaine,PM2.5,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,13.0,13.093392585662787,µg-m3,99.0,99,98.0,R,1,47.510307,6.794
269,2014,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N10,FRANCHE-COMTE-ZUR,FR82006,Besancon Prevoyance,Urbaine,PM2.5,Fond,4,Oui,mesures fixes,,Moy. annuelle,14.0,13.938789868668211,µg-m3,98.0,99,97.0,R,1,47.2474,6.0154190000000005
268,2014,QUALITAIR CORSE,FR41N20,CORSE-ZR,FR41024,VENACO,Rurale régionale,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,8.0,7.5482714794100225,µg-m3,90.0,50,45.0,N,-1,42.236028000000005,9.190028
267,2014,QUALITAIR CORSE,FR41N10,CORSE-ZUR,FR41017,BASTIA MONTESORO,Périurbaine,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,10.0,10.492154510557409,µg-m3,95.0,100,95.0,R,1,42.671333000000004,9.434639
266,2014,QUALITAIR CORSE,FR41N10,CORSE-ZUR,FR41001,AJACCIO CANETTO,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,10.0,9.972994806694036,µg-m3,96.0,62,59.0,N,-1,41.924694,8.735694
265,2014,ATMO GUYANE,FR40N10,GUYANE-ZUR,FR40004,STADE NAUTIQUE CAYENNE,Urbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,15.0,14.643197810790515,µg-m3,80.0,73,58.0,N,-1,4.932214,-52.310226
264,2014,MADININAIR,FR39N10,MARTINIQUE-ZUR,FR39007,Bishop,Urbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,10.0,9.530778515389967,µg-m3,95.0,100,95.0,R,1,14.601889000000002,-61.057589
263,2014,ATMO REUNION,FR38N10,REUNION-ZUR,FR38020,Plateau Caillou,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,6.0,5.547194186515851,µg-m3,67.0,42,28.0,N,-1,-21.009739,55.272675
262,2014,ATMO REUNION,FR38N20,REUNION-ZR,FR38017,Grand Coude,Rurale régionale,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,4.0,3.801644640234875,µg-m3,95.0,82,78.0,N,-1,-21.29433,55.627930000000006
261,2014,ATMO REUNION,FR38N10,REUNION-ZUR,FR38011,Station Luther King,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,9.0,8.603869246164889,µg-m3,90.0,95,86.0,R,1,-21.334406,55.45906
260,2014,ATMO REUNION,FR38N10,REUNION-ZUR,FR38008,Ecole JOINVILLE,Urbaine,PM2.5,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,4.0,4.264124755061884,µg-m3,78.0,89,70.0,N,-1,-20.884575,55.453906
259,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N20,RHONE-ALPES-ZR,FR36021,Drôme Rurale Sud-SND,Rurale nationale,PM2.5,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,7.0,7.264396058874168,µg-m3,94.0,100,94.0,R,1,44.569443,5.278972
258,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR36003,Valence Trafic,Urbaine,PM2.5,Trafic,4,Oui,mesures fixes,,Moy. annuelle,14.0,14.048693920582053,µg-m3,98.0,99,97.0,R,1,44.948941999999995,4.88975
257,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR36002,Valence Urb. Centre,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,14.0,14.291292134832512,µg-m3,98.0,99,98.0,R,1,44.933514,4.8934809999999995
256,2014,ATMO NOUVELLE-AQUITAINE,FR35N10,LIMOUSIN-ZUR,FR35003,LIMOGES - Présidial,Urbaine,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,9.0,8.806047388895426,µg/m3,97.0,100,97.0,R,1,45.8311,1.256875
255,2014,LIG'AIR,FR34N20,CENTRE-ZR,FR34057,Issoudun_Trafic_ZR,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,11.0,10.642532467532464,µg-m3,92.0,4,4.0,N,-1,46.942944,2.00325
241,2014,ATMO NOUVELLE-AQUITAINE,FR31A01,AQUITAINE-BORDEAUX,FR31007,BASSENS,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,10.0,10.485536374846458,µg-m3,93.0,99,93.0,R,1,44.900276,-0.514722
242,2014,ATMO NOUVELLE-AQUITAINE,FR31N10,AQUITAINE-ZUR,FR31013,BILLERE,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,10.0,10.298367198839404,µg-m3,96.0,99,94.0,R,1,43.310833,-0.391111
243,2014,ATMO NOUVELLE-AQUITAINE,FR31N10,AQUITAINE-ZUR,FR31016,SAINT-CROUTS,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,8.0,8.031878532930252,µg-m3,95.0,92,87.0,R,1,43.47972,-1.488056
244,2014,ATMO BOURGOGNE-FRANCHE-COMTE,FR26N10,BOURGOGNE-ZUR,FR32001,Chalon Centre Ville,Urbaine,PM2.5,Trafic,B,Oui,mesures fixes,,Moy. annuelle,13.0,12.911547911548086,µg-m3,59.0,63,37.0,N,-1,46.782311,4.847322
245,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33101,PASTEUR,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,15.0,14.505102411829927,µg-m3,95.0,99,94.0,R,1,45.56472,5.928333
246,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33201,LOVERCHY,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,15.0,15.41314251639942,µg-m3,96.0,100,96.0,R,1,45.89528,6.118333
239,2014,ATMO GRAND EST,FR30A02,LORRAINE-NANCY,FR30036,Nancy-Libération,Urbaine,PM2.5,Trafic,,Oui,mesures fixes,,Moy. annuelle,13.0,12.8979072725181,µg-m3,99.0,100,99.0,R,1,48.69708,6.154194
