SITE	NUMERO_SITE	SEXE	ANNEE	AGECLASSE	POIDS_MONDE	POIDS_EUROPE	PA	CAS_PRED	CAS_PRED_INF	CAS_PRED_SUP	TAUX_I_PRED	TAUX_I_PRED_INF	TAUX_I_PRED_SUP
lmnhburkitt	32.05	2	1998	[35;39]	0.06	0.07	2171443.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1998	[40;44]	0.06	0.07	2137598	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1998	[45;49]	0.06	0.07	2134964.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1998	[50;54]	0.05	0.07	1795270.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1998	[55;59]	0.04	0.06	1360783.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1998	[60;64]	0.04	0.05	1435762	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1998	[65;69]	0.03	0.04	1485814	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1998	[70;74]	0.02	0.03	1385333.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1998	[75;79]	0.01	0.02	1127215	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1998	[80;84]	0.005	0.01	623945.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1998	[85;++]	0.005	0.01	882055	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1999	[00;04]	0.12	0.08	1746968	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1999	[05;09]	0.1	0.07	1789763	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1999	[10;14]	0.09	0.07	1879569.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1999	[15;19]	0.09	0.07	1926968.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1999	[20;24]	0.08	0.07	1843894	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1999	[25;29]	0.08	0.07	2101966	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1999	[30;34]	0.06	0.07	2146721.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1999	[35;39]	0.06	0.07	2186748	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1999	[40;44]	0.06	0.07	2146109.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1999	[45;49]	0.06	0.07	2128431	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1999	[50;54]	0.05	0.07	1922753.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1999	[55;59]	0.04	0.06	1376339	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1999	[60;64]	0.04	0.05	1419611	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1999	[65;69]	0.03	0.04	1480404	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1999	[70;74]	0.02	0.03	1389287	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1999	[75;79]	0.01	0.02	1223744	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1999	[80;84]	0.005	0.01	576738	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	1999	[85;++]	0.005	0.01	905327	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2000	[00;04]	0.12	0.08	1770397	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2000	[05;09]	0.1	0.07	1773419.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2000	[10;14]	0.09	0.07	1889992.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2000	[15;19]	0.09	0.07	1922167	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2000	[20;24]	0.08	0.07	1852740.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2000	[25;29]	0.08	0.07	2067020	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2000	[30;34]	0.06	0.07	2134864	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2000	[35;39]	0.06	0.07	2199659	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2000	[40;44]	0.06	0.07	2157465.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2000	[45;49]	0.06	0.07	2125310	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2000	[50;54]	0.05	0.07	2052022.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2000	[55;59]	0.04	0.06	1407763.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2000	[60;64]	0.04	0.05	1400522	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2000	[65;69]	0.03	0.04	1469851.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2000	[70;74]	0.02	0.03	1399595.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2000	[75;79]	0.01	0.02	1266160.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2000	[80;84]	0.005	0.01	614102	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2000	[85;++]	0.005	0.01	901439	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2001	[00;04]	0.12	0.08	1794127.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2001	[05;09]	0.1	0.07	1766263.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2001	[10;14]	0.09	0.07	1890643.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2001	[15;19]	0.09	0.07	1915727.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2001	[20;24]	0.08	0.07	1890159.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2001	[25;29]	0.08	0.07	2010619	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2001	[30;34]	0.06	0.07	2134717	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2001	[35;39]	0.06	0.07	2208107.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2001	[40;44]	0.06	0.07	2168381.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2001	[45;49]	0.06	0.07	2127484.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2001	[50;54]	0.05	0.07	2126096	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2001	[55;59]	0.04	0.06	1505127	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2001	[60;64]	0.04	0.05	1370270	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2001	[65;69]	0.03	0.04	1450112.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2001	[70;74]	0.02	0.03	1412203	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2001	[75;79]	0.01	0.02	1265070	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2001	[80;84]	0.005	0.01	732287	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2001	[85;++]	0.005	0.01	864434	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2002	[00;04]	0.12	0.08	1814577.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2002	[05;09]	0.1	0.07	1763630.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2002	[10;14]	0.09	0.07	1883803.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2002	[15;19]	0.09	0.07	1916596	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2002	[20;24]	0.08	0.07	1925452.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2002	[25;29]	0.08	0.07	1951031.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2002	[30;34]	0.06	0.07	2146841.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2002	[35;39]	0.06	0.07	2211755	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2002	[40;44]	0.06	0.07	2176861	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2002	[45;49]	0.06	0.07	2134580.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2002	[50;54]	0.05	0.07	2137605.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2002	[55;59]	0.04	0.06	1654931	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2002	[60;64]	0.04	0.05	1348956.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2002	[65;69]	0.03	0.04	1429389.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2002	[70;74]	0.02	0.03	1424233	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2002	[75;79]	0.01	0.02	1267518	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2002	[80;84]	0.005	0.01	848832.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2002	[85;++]	0.005	0.01	823867	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2003	[00;04]	0.12	0.08	1829619	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2003	[05;09]	0.1	0.07	1773673	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2003	[10;14]	0.09	0.07	1866418.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2003	[15;19]	0.09	0.07	1930929	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2003	[20;24]	0.08	0.07	1945288	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2003	[25;29]	0.08	0.07	1901275	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2003	[30;34]	0.06	0.07	2160952.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2003	[35;39]	0.06	0.07	2204428.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2003	[40;44]	0.06	0.07	2190772	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2003	[45;49]	0.06	0.07	2141275.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2003	[50;54]	0.05	0.07	2136527.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2003	[55;59]	0.04	0.06	1794929.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2003	[60;64]	0.04	0.05	1353210.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2003	[65;69]	0.03	0.04	1411481.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2003	[70;74]	0.02	0.03	1428899.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2003	[75;79]	0.01	0.02	1274370.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2003	[80;84]	0.005	0.01	948366	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2003	[85;++]	0.005	0.01	790973.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2004	[00;04]	0.12	0.08	1838934.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2004	[05;09]	0.1	0.07	1796406.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2004	[10;14]	0.09	0.07	1841641	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2004	[15;19]	0.09	0.07	1954566.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2004	[20;24]	0.08	0.07	1955407.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2004	[25;29]	0.08	0.07	1873014	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2004	[30;34]	0.06	0.07	2157408	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2004	[35;39]	0.06	0.07	2189707	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2004	[40;44]	0.06	0.07	2210351.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2004	[45;49]	0.06	0.07	2152207.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2004	[50;54]	0.05	0.07	2131260	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2004	[55;59]	0.04	0.06	1925241	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2004	[60;64]	0.04	0.05	1370223	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2004	[65;69]	0.03	0.04	1398633	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2004	[70;74]	0.02	0.03	1428274	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2004	[75;79]	0.01	0.02	1284042.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2004	[80;84]	0.005	0.01	1033708.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2004	[85;++]	0.005	0.01	778300	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2005	[00;04]	0.12	0.08	1840990.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2005	[05;09]	0.1	0.07	1822828	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2005	[10;14]	0.09	0.07	1824297	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2005	[15;19]	0.09	0.07	1967852	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2005	[20;24]	0.08	0.07	1959402	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2005	[25;29]	0.08	0.07	1885530.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2005	[30;34]	0.06	0.07	2126866	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2005	[35;39]	0.06	0.07	2179316	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2005	[40;44]	0.06	0.07	2223699	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2005	[45;49]	0.06	0.07	2163644.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2005	[50;54]	0.05	0.07	2125922.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2005	[55;59]	0.04	0.06	2053777.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2005	[60;64]	0.04	0.05	1400119	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2005	[65;69]	0.03	0.04	1379225.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2005	[70;74]	0.02	0.03	1419945	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2005	[75;79]	0.01	0.02	1298637.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2005	[80;84]	0.005	0.01	1075866	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2005	[85;++]	0.005	0.01	817694	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2006	[00;04]	0.12	0.08	1843523.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2006	[05;09]	0.1	0.07	1848800.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2006	[10;14]	0.09	0.07	1816964.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2006	[15;19]	0.09	0.07	1961628	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2006	[20;24]	0.08	0.07	1954036.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2006	[25;29]	0.08	0.07	1923947.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2006	[30;34]	0.06	0.07	2073790	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2006	[35;39]	0.06	0.07	2179915.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2006	[40;44]	0.06	0.07	2233435	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2006	[45;49]	0.06	0.07	2174159.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2006	[50;54]	0.05	0.07	2125708.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2006	[55;59]	0.04	0.06	2124511.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2006	[60;64]	0.04	0.05	1494019.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2006	[65;69]	0.03	0.04	1345382	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2006	[70;74]	0.02	0.03	1399200	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2006	[75;79]	0.01	0.02	1311743.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2006	[80;84]	0.005	0.01	1079398	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2006	[85;++]	0.005	0.01	891327.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2007	[00;04]	0.12	0.08	1853459	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2007	[05;09]	0.1	0.07	1869607	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2007	[10;14]	0.09	0.07	1812562.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2007	[15;19]	0.09	0.07	1946173.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2007	[20;24]	0.08	0.07	1942194	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2007	[25;29]	0.08	0.07	1956662	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2007	[30;34]	0.06	0.07	2015440	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2007	[35;39]	0.06	0.07	2194174.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2007	[40;44]	0.06	0.07	2236622	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2007	[45;49]	0.06	0.07	2181599.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2007	[50;54]	0.05	0.07	2129397	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2007	[55;59]	0.04	0.06	2131443.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2007	[60;64]	0.04	0.05	1639125.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2007	[65;69]	0.03	0.04	1320278.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2007	[70;74]	0.02	0.03	1373140	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2007	[75;79]	0.01	0.02	1319785.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2007	[80;84]	0.005	0.01	1082728	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2007	[85;++]	0.005	0.01	959497.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2008	[00;04]	0.12	0.08	1865974.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2008	[05;09]	0.1	0.07	1884473	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2008	[10;14]	0.09	0.07	1820557.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2008	[15;19]	0.09	0.07	1925052	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2008	[20;24]	0.08	0.07	1940279	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2008	[25;29]	0.08	0.07	1971298	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2008	[30;34]	0.06	0.07	1963415	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2008	[35;39]	0.06	0.07	2209727	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2008	[40;44]	0.06	0.07	2227338	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2008	[45;49]	0.06	0.07	2192800.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2008	[50;54]	0.05	0.07	2132686.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2008	[55;59]	0.04	0.06	2125802.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2008	[60;64]	0.04	0.05	1772661.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2008	[65;69]	0.03	0.04	1320876	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2008	[70;74]	0.02	0.03	1351002.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2008	[75;79]	0.01	0.02	1320539	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2008	[80;84]	0.005	0.01	1088890	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2008	[85;++]	0.005	0.01	1020824.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2009	[00;04]	0.12	0.08	1879702.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2009	[05;09]	0.1	0.07	1893619	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2009	[10;14]	0.09	0.07	1842329	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2009	[15;19]	0.09	0.07	1898712	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2009	[20;24]	0.08	0.07	1944992	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2009	[25;29]	0.08	0.07	1974506	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2009	[30;34]	0.06	0.07	1931493	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2009	[35;39]	0.06	0.07	2205516	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2009	[40;44]	0.06	0.07	2209437	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2009	[45;49]	0.06	0.07	2209671.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2009	[50;54]	0.05	0.07	2139067	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2009	[55;59]	0.04	0.06	2113655	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2009	[60;64]	0.04	0.05	1894515	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2009	[65;69]	0.03	0.04	1331952	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2009	[70;74]	0.02	0.03	1335782.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2009	[75;79]	0.01	0.02	1316253	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2009	[80;84]	0.005	0.01	1094796.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2009	[85;++]	0.005	0.01	1076781	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2010	[00;04]	0.12	0.08	1891162	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2010	[05;09]	0.1	0.07	1894271	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2010	[10;14]	0.09	0.07	1866941.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2010	[15;19]	0.09	0.07	1878988	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2010	[20;24]	0.08	0.07	1939241.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2010	[25;29]	0.08	0.07	1967353.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2010	[30;34]	0.06	0.07	1940544.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2010	[35;39]	0.06	0.07	2173090	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2010	[40;44]	0.06	0.07	2197585	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2010	[45;49]	0.06	0.07	2221511	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2010	[50;54]	0.05	0.07	2144845	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2010	[55;59]	0.04	0.06	2101153	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2010	[60;64]	0.04	0.05	2014214	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2010	[65;69]	0.03	0.04	1356681.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2010	[70;74]	0.02	0.03	1314288	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2010	[75;79]	0.01	0.02	1304393.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2010	[80;84]	0.005	0.01	1103890	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2010	[85;++]	0.005	0.01	1131847.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2011	[00;04]	0.12	0.08	1896780.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2011	[05;09]	0.1	0.07	1897887	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2011	[10;14]	0.09	0.07	1890874.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2011	[15;19]	0.09	0.07	1858485.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2011	[20;24]	0.08	0.07	1926605.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2011	[25;29]	0.08	0.07	1954338.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2011	[30;34]	0.06	0.07	1979128	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2011	[35;39]	0.06	0.07	2118581	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2011	[40;44]	0.06	0.07	2199967.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2011	[45;49]	0.06	0.07	2228722	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2011	[50;54]	0.05	0.07	2153232	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2011	[55;59]	0.04	0.06	2097591.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2011	[60;64]	0.04	0.05	2080041	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2011	[65;69]	0.03	0.04	1447861.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2011	[70;74]	0.02	0.03	1282116.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2011	[75;79]	0.01	0.02	1285518	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2011	[80;84]	0.005	0.01	1113885.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2011	[85;++]	0.005	0.01	1185142.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2012	[00;04]	0.12	0.08	1895798.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2012	[05;09]	0.1	0.07	1911046.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2012	[10;14]	0.09	0.07	1911417	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2012	[15;19]	0.09	0.07	1842988.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2012	[20;24]	0.08	0.07	1910664.5	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2012	[25;29]	0.08	0.07	1941862	NA	NA	NA	NA	NA	NA
lmnhburkitt	32.05	2	2012	[30;34]	0.06	0.07	2016415.5	NA	NA	NA	NA	NA	NA
