"IRIS";"P15_POP";"fdep15"
"024090000";281;1,53829267008326
"024100000";248;-1,24329670022819
"024110000";214;0,544672135800797
"024120000";97;1,10511830464606
"024130000";250;0,720096045601241
"024140000";207;1,1225894385709
"024150000";163;0,467427117132698
"024160000";439;1,97000964992782
"024170000";92;2,7891739356007
"024180000";209;0,504561419921793
"024190000";276;1,63419241177126
"024200000";831;-0,425032240288437
"024210000";94;0,715349776052712
"024220000";809;2,53013358917914
"024230000";402;0,835041720318668
"024240000";108;0,376768487082433
"024250000";170;0,722738537567615
"024260000";555;1,04767096652729
"024270000";146;1,07725118988037
"024280000";75;0,885379810880549
"024290000";113;-0,648938811620503
"024300000";1297;1,76216784838181
"024310000";409;1,01912914516371
"024320000";184;0,839002332478869
"024330000";227;2,71593298512979
"024340000";266;0,0374573640590733
"024350000";75;0,466191910842466
"024380000";271;0,355656288601857
"024390000";1180;1,11067945599286
"024400000";149;0,630840917369992
"024410000";208;0,348478845027671
"024420000";91;1,56785754237016
"024430000";191;-0,721052211364176
"024440000";104;2,41932462281322
"024450000";289;1,61753596476543
"024460000";124;0,0781875166882107
"024470000";146;0,976125768968645
"024480000";119;0,355375155989867
"024490000";76;-0,556441207575458
"024500000";381;1,46014705848633
"024510000";124;0,321054140302236
"024520000";245;-0,0856646299517845
"024530000";423;1,33627434018015
"024540000";416;0,656068568261368
"024550000";197;0,459673596203455
"024560000";316;0,43562342143529
"024570000";423;1,7899615745331
"024580000";832;0,595988110423369
"024590000";183;-0,804767877471546
"024600000";195;2,63478581862448
"024610000";357;1,95937208016425
"024620000";252;0,434212198719565
"024630000";82;0,430611097660934
"024640000";377;1,05115631660825
"024650000";478;-0,139267887200582
"024660000";131;-0,244916597021938
"024670000";49;2,27401161847029
"024680000";2281;2,9910898582709
"024690000";457;2,61348683298635
"024700000";428;2,32585404430687
"024710000";119;-1,33568487529256
"024720000";426;1,09594741061393
"024730000";207;1,93520644775147
"024740000";431;1,64068023478686
"024750000";449;-0,159792319194564
"024760000";631;3,24699366194058
"024770000";968;-0,470907896941212
"024780000";269;-0,946251744639054
"024800000";303;0,96555698380384
"024810000";453;-1,47372050941707
"024820000";50;1,02908624846412
"024830000";520;0,623112653961485
"024840000";526;0,421665722043313
"024850000";104;1,10698669893616
"024860000";111;0,0142299879068896
"024870000";648;0,473646425467943
"024880000";152;1,79926082482567
"024890000";327;-0,619415745366951
"024900000";131;-0,820157159384044
"024910000";321;0,515311584153332
"024920000";475;1,31166146443017
"024930000";212;2,07840730113508
"024940000";123;1,369671587203
"024950000";1022;1,05045018462942
"024960000";109;-0,682287188063288
"024970000";1195;-0,515507120524913
"024980000";754;0,926231912078079
"024990000";47;-2,43017449383541
"025000000";836;1,91499273000783
"025010000";68;-1,91831259916157
"025020000";1384;3,5606018050913
"025030000";881;2,90306599409509
"025040000";1672;2,20354221164376
"025050000";202;1,50447622882933
"025060000";195;0,831055225604496
"025070000";34;6,27974931386356
"025080000";156;0,952049018692635
"025090000";158;0,42004637697709
"025100000";151;-0,196909227626848
"025110000";301;2,1853889410732
"025120000";277;0,888640076733702
"025130000";149;1,65849129232758
"025140000";688;0,595155339947735
"025150000";62;0,685345869885302
"025160000";58;1,35502666863138
"025170000";341;2,71608183402137
"025180000";294;0,672918265483161
"025190000";187;1,83870324747741
"025200000";739;1,12719212455473
"025210000";1377;-0,249787664371234
"025220000";67;1,6330147699987
"025230000";77;0,870974245154656
"025240000";700;0,32129435345333
"025250000";579;-0,880056673549767
"025260000";87;0,35970902351902
"025270000";422;1,10303030422856
"025280000";241;-0,115706142411421
"025290000";192;2,27558838006727
"025300000";77;0,629084528443242
"025310000";124;0,450673735257272
"025320000";962;0,952771660878194
"025330000";128;1,17625623288841
"025340000";59;2,89075739677763
"025350000";125;0,255445907173158
"025360000";96;-1,61784745740399
"025370000";187;0,124128722293488
"025380000";62;0,687654754814882
"025390000";721;1,49433406807445
"025400000";1215;-0,399202998503072
"025410000";420;1,32991668777296
"025420000";96;0,143539148383409
"025430000";2130;1,44861310059598
"025440000";601;1,15932735309593
"025450000";195;0,51467999334008
"025460000";206;0,448714297351584
"025470000";64;1,82298427857879
"025480000";388;1,48696899933307
"025490000";850;0,166293168366621
"025500000";102;1,29753613590929
"025510000";122;-0,471321869038458
"025520000";187;0,252321284887847
"025530000";251;2,02496939176616
"025540000";1007;-0,0199945475521247
"025550000";2201;1,29009072298792
"025560000";83;0,702146609793489
"025570000";135;0,424800183112057
"025580000";2669;2,65185550718309
"025590000";501;1,94362311255625
"025600000";253;1,50389127020394
"025610000";162;-0,907643908580892
"025620000";232;2,08583352316459
"025630000";170;1,10588817264991
"025640000";504;0,453552492295591
"025650000";289;0,409181928294021
"025660000";1150;0,366718685600646
"025670000";315;2,27587379849559
"025680000";151;0,277193379686402
"025690000";467;2,41127292921379
"025700000";184;1,86007183999018
"025710000";699;0,261329344631816
"025720000";519;-1,21209575498426
"025730000";65;-0,208735684141887
"025740000";1503;1,45184034644472
"025750000";1702;2,39252376294962
"025760000";314;0,779822674939847
"025770000";77;0,517508086334333
"025780000";93;-0,848358208583462
"025790000";117;1,86730723777701
"025800000";832;2,70757949647751
"025810000";303;1,58631709476718
"025820000";68;-0,766139735054711
"025830000";60;-1,41448150872179
"025840000";123;1,02667161797582
"025850000";253;0,770952918873005
"025860000";142;0,131478033105566
"025870000";356;-0,238652344355908
"025880000";76;-0,555140755968644
"025890000";250;-0,722785676949256
"025900000";177;1,77472414678735
"025910000";126;0,184647597972752
"025920000";195;1,66300784131736
"025930000";1007;-0,93733228330569
"025940000";156;1,70807669672815
"025950000";132;-1,20673216423619
"025960000";792;0,815548608829576
"025980000";666;-0,20249764978169
"025990000";278;1,12742243375718
"026000000";401;1,21407740010604
"026010000";196;-0,556470218389154
"026020000";1767;2,13868861464682
"026040000";79;0,0240990785551827
"026050000";163;0,675034456054587
"026060000";73;1,60336289055913
"026070000";78;0,78445858114946
"026080000";445;2,80143413958513
"026090000";21;0,450356012250054
"026100000";607;0,423628093273554
"026120000";129;1,8354599442133
"026130000";607;-0,0436115405747893
"026140000";261;1,36502482071391
"026150000";333;-1,29010406005032
"026160000";198;1,36641539903709
"026170000";525;1,79907478213901
"026180000";714;1,6577845850754
"026190000";700;0,607492820514921
"026200000";372;1,57362349671253
"026210000";390;-1,59696315718211
"026220000";48;2,67028933913744
"026230000";110;0,391061870289412
"026240000";297;1,14633229542912
"026250000";148;3,76986920481427
"026260000";320;0,255080543846924
"026270000";119;0,544583695555029
"026280000";213;-0,108385190135678
"026290000";296;0,916061483774724
"026310000";430;1,62087607777283
"026320000";61;0,821669991967835
"026330000";62;0,275022934961952
"026340000";76;0,280099763873756
"026350000";157;1,57659603252447
"026360000";201;0,3692114541184
"026370000";305;-0,648456069891522
"026380000";233;1,97603575793306
"026390000";364;1,55915407028079
"026400000";174;2,44196744490532
"026410000";127;2,57877271562483
"026420000";181;2,00661945478007
"026430000";767;0,585881401674069
"026440000";379;-0,137976818707341
"026450000";217;1,98446023266817
"026470000";69;-0,418348450528015
"026480000";1969;1,94892881955492
"026490000";257;0,406637840108629
"026500000";368;2,16385906051096
"026510000";101;1,04699703068779
"026520000";114;1,93002260248614
"026530000";496;0,929334335600203
"026540000";88;2,56326128265725
"026550000";114;1,31862901316963
"026560000";382;-0,897047196793884
"026570000";237;3,38121633525676
"026580000";229;0,367599773520855
"026590000";516;-1,02754487967437
"026600000";39;1,88103604644593
"026610000";235;-0,443251507970097
"026620000";307;1,27073201973822
"026630000";232;0,225150602553304
"026640000";115;-0,244339333782128
"026650000";310;-0,0506620695673268
"026660000";1008;2,92302168111067
"026670000";238;-0,808721666662004
"026680000";1035;2,05892610502706
"026700000";164;-0,79260988274932
"026710000";302;2,37058179319409
"026720000";283;1,35618829739994
"026730000";436;0,638498160493201
"026740000";54;-0,781342338465193
"026750000";123;-0,163213284263575
"026760000";1780;1,07523629002634
"026770000";244;1,24713614813143
"026780000";77;2,779145672604
"026790000";146;2,79652005155016
"026800000";2269;1,07568147136273
"026810000";266;1,49490404162046
"026820000";109;2,20033029296702
"026830000";127;2,50542467158173
"026840000";3476;2,86446097090836
"026850000";120;0,224009880847115
"026860000";394;0,875996823988789
"026870000";338;-0,707599360592975
"026880000";54;-0,640841233409461
"026890000";46;-2,01681130498506
"026900000";83;1,40423710168077
"026910101";2182;-0,413059653813336
"026910102";2138;-0,671871769991224
"026910103";1887;0,333230595842324
"026910104";2365;1,07666490879506
"026910201";2370;0,368911075945124
"026910202";1816;0,424022923955364
"026910203";1812;0,621668863257981
"026910204";1737;4,58865428809756
"026910205";1287;5,6692054817382
"026910206";1445;4,36837885211575
"026910207";1672;3,86320354920335
"026910208";1509;-0,483710301382063
"026910209";2281;0,450978573781023
"026910210";254;2,02368834552373
"026910301";2237;2,13681061661949
"026910302";1953;2,00483236720648
"026910303";2588;4,13858099545699
"026910304";3886;2,76798654121475
"026910401";2950;2,4704601867208
"026910402";1993;2,67739806135394
"026910403";2225;2,23687652754662
"026910501";2725;3,1107627982593
"026910502";1459;2,08164369820824
"026910503";2435;4,97561420817946
"026910504";2310;2,1610600802023
"026910505";461;4,45747511074474
"026910601";3673;1,81555429802683
"026930000";211;0,80105250168043
"026940000";621;0,884737213285812
"026950000";66;-0,689002157662624
"026960000";85;0,759471692255378
"026970000";382;-0,513224575081637
"026980000";101;1,53593779513752
"026990000";287;1,59056521548615
"027010000";719;0,504200232974548
"027020000";606;0,129263563241893
"027030000";1103;2,60625498480152
"027040000";248;1,76785575941568
"027050000";218;1,72386163364248
"027060000";560;0,152370475299611
"027070000";165;-1,15826217446114
"027080000";208;0,128805785261373
"027090000";411;1,82296075326836
"027100000";777;0,94244211055046
"027110000";311;0,553862776032691
"027120000";157;0,205504272858627
"027130000";283;1,35733762571906
"027140000";340;0,630469063243292
"027150000";49;1,77139534982633
"027160000";294;-0,695324774278034
"027170000";598;0,789619599613957
"027180000";131;0,0126848310646119
"027190000";2040;1,15219644484566
"027200000";2096;1,56959632132599
"027210000";474;-0,0938346693416242
"027220101";2508;4,33514112261754
"027220102";1579;6,26801896980155
"027220103";1939;4,17373474218518
"027220201";1766;2,39374650753413
"027220301";1906;-0,948564267594399
"027220401";2230;3,51729151777201
"027220501";2349;-0,245147954585947
"027220502";2728;1,36365991091413
"027220503";2777;0,484047279936189
"027220601";1768;5,53352624828013
"027220701";2548;0,792817143649655
"027220801";1973;2,2430332580361
"027220901";2340;0,963012928523849
"027230000";98;1,02307220946122
"027240000";62;-0,510837453214291
"027250000";141;2,28440720283438
"027260000";186;1,19708679143586
"027270000";234;2,33780427612324
"027280000";291;0,473028368558062
"027290000";102;1,14882752085741
"027300000";278;2,47927676839605
"027310000";165;1,05304300591914
"027320000";99;-0,0173294921835138
"027330000";313;0,318828849774132
"027340000";264;-0,01084081790435
"027350000";15;2,83549059796814
"027360000";168;-0,091042642435022
"027370000";579;2,99176046252535
"027380101";1364;2,97505204023951
"027380102";1477;3,2650737338493
"027380201";2364;2,28033614104722
"027380301";2378;1,9924452923757
"027380302";2931;3,16761757191826
"027380401";3221;2,21000986897361
"027390000";325;-0,131328784984272
"027400000";228;0,882723240478602
"027410000";552;3,08741285057951
"027420000";98;0,843196402266229
"027430000";181;-0,0588246330715718
"027440000";83;-1,00530436437943
"027450000";128;-0,0913061504465763
"027460000";684;0,809750975036689
"027470000";89;-1,43018570678024
"027480000";955;0,679097265132956
"027490000";232;1,62330616124669
"027500000";611;1,67983218379243
"027510000";142;-0,813483906399043
"027520000";273;1,71450855789464
"027530000";348;3,71505797477836
"027540000";176;-0,0881001179163216
"027550000";570;0,435367320477353
"027560000";638;0,041374523746281
"027570000";561;3,48191801282274
"027580000";2005;1,56458065771776
"027590000";365;1,93140503441133
"027600000";160;2,33679808851729
"027610000";190;0,0306573328307185
"027620000";163;1,00607290211626
"027630000";207;0,111020524864859
"027640000";81;0,385693750354211
"027650000";253;-1,510593184228
"027660000";248;1,2457907343632
"027670000";332;-0,281389119889059
"027680000";522;0,570698341429047
"027690000";941;2,55712457868272
"027700000";789;0,167123545022223
"027720000";143;0,289949701518139
"027730000";42;5,54661367560724
"027740000";114;1,47677505762762
"027750000";949;0,341097677266713
"027760000";565;1,46528860652481
"027770000";166;0,0665040033927275
"027780000";111;1,51059293794084
"027790000";230;2,86783158191094
"027800000";1365;1,55809725312457
"027810000";462;0,247078430061822
"027820000";214;1,53455733478686
"027830000";140;2,12547223392476
"027840000";162;1,99404868696805
"027850000";1079;0,151705793463908
"027860000";126;0,313344646923998
"027870000";245;0,615452839617722
"027880000";475;0,656515279538636
"027890000";2502;2,38377928529274
"027900000";231;0,548671357667026
"027910000";238;-1,34522208229578
"027920000";150;1,72587895043119
"027930000";134;1,74158120958756
"027940000";187;-0,874452161307462
"027950000";1684;2,12432060195088
"027960000";88;0,256161544476119
"027970000";183;1,545468217905
"027980000";1179;0,994746031948379
"027990000";448;2,87577080283482
"028000000";325;0,580546267480385
"028010000";268;0,594611392217694
"028020000";198;2,68896187610085
"028030000";137;0,776057702006542
"028040000";191;0,607265804797427
"028050000";2519;1,6478238414141
"028060000";270;2,26815658075625
"028070000";629;-0,30143085335768
"028080000";305;3,19613985809274
"028090000";81;0,941237036492516
"028100102";2289;1,62417217827182
"028100202";2766;0,843758698582043
"028100302";3173;0,925297997223246
"028100401";2724;3,33281212183211
"028120000";223;-1,06700625765204
"028130000";289;-0,454949599079192
"028140000";171;0,426961163723763
"028150000";442;0,961648940905304
"028160000";521;0,993966414208389
"028170000";76;0,903422447432572
"028180000";1037;0,390766013343791
"028190000";121;2,32073018358492
